valid_time,latitude,longitude,expver,t2m
,,,,274.81836
,,,,274.60547
,,,,274.70898
,,,,273.90234
,,,,275.57617
,,,,275.96094
,,,,275.68164
,,,,275.0254
,,,,274.9453
,,,,274.7793
,,,,274.5879
,,,,274.8047
,,,,274.92578
,,,,275.60352
,,,,275.53906
,,,,275.1953
,,,,274.74805
,,,,274.79688
,,,,274.71094
,,,,274.63672
,,,,274.69727
,,,,275.16406
,,,,275.20312
,,,,275.1211
,,,,274.83984
,,,,274.57422
,,,,274.71094
,,,,274.8711
,,,,274.88477
,,,,274.79492
,,,,267.91772
,,,,266.85132
,,,,267.17554
,,,,268.51343
,,,,270.48804
,,,,271.63843
,,,,273.62476
,,,,274.53882
,,,,275.26147
,,,,271.6267
,,,,270.69897
,,,,270.3318
,,,,270.95874
,,,,272.94116
,,,,274.281
,,,,275.0193
,,,,275.9353
,,,,275.88452
,,,,272.84546
,,,,273.91577
,,,,273.59155
,,,,274.16772
,,,,275.07397
,,,,276.22827
,,,,276.84155
,,,,276.66968
,,,,276.44507
,,,,272.7107
,,,,274.03882
,,,,274.63257
,,,,276.2732
,,,,277.19702
,,,,277.69702
,,,,277.28882
,,,,277.11694
,,,,277.11694
,,,,272.55054
,,,,273.30054
,,,,274.51343
,,,,276.51147
,,,,277.91772
,,,,278.29858
,,,,277.48804
,,,,277.09155
,,,,277.2146
,,,,273.65405
,,,,275.92944
,,,,277.32983
,,,,277.97046
,,,,278.3142
,,,,277.85132
,,,,277.36304
,,,,276.90405
,,,,276.92554
,,,,276.42163
,,,,278.40015
,,,,278.78687
,,,,278.3064
,,,,277.5349
,,,,277.1853
,,,,276.8806
,,,,276.6482
,,,,276.61694
,,,,278.04858
,,,,278.3689
,,,,277.98022
,,,,277.4314
,,,,277.04663
,,,,276.91187
,,,,276.6599
,,,,276.3982
,,,,276.1775
,,,,277.85718
,,,,277.7517
,,,,277.4353
,,,,277.05835
,,,,276.67944
,,,,276.6443
,,,,276.5857
,,,,276.3767
,,,,276.03882
,,,,267.7959
,,,,266.60645
,,,,266.8545
,,,,268.18848
,,,,270.20215
,,,,271.34082
,,,,273.4209
,,,,274.83105
,,,,275.85254
,,,,271.45996
,,,,270.41895
,,,,270.05176
,,,,270.65137
,,,,272.6748
,,,,274.11816
,,,,275.62793
,,,,277.04395
,,,,277.52246
,,,,272.35254
,,,,273.5381
,,,,273.27832
,,,,273.8213
,,,,275.24902
,,,,276.86426
,,,,278.33887
,,,,278.24707
,,,,278.4131
,,,,271.93652
,,,,273.43457
,,,,274.06348
,,,,276.04004
,,,,277.5166
,,,,279.4756
,,,,279.458
,,,,279.3662
,,,,278.86035
,,,,271.69238
,,,,272.53027
,,,,273.7002
,,,,276.39355
,,,,278.7881
,,,,280.83105
,,,,279.96387
,,,,279.15918
,,,,278.77637
,,,,272.7627
,,,,275.4541
,,,,277.62988
,,,,279.0166
,,,,280.1338
,,,,279.95605
,,,,279.3213
,,,,278.41895
,,,,278.4287
,,,,276.2705
,,,,279.17285
,,,,280.09082
,,,,279.84082
,,,,278.9873
,,,,278.62012
,,,,278.20996
,,,,277.8584
,,,,277.85254
,,,,279.34863
,,,,279.67285
,,,,279.06934
,,,,278.48145
,,,,278.08887
,,,,278.00684
,,,,277.70605
,,,,277.3838
,,,,277.0127
,,,,279.06152
,,,,278.7334
,,,,278.3369
,,,,278.02637
,,,,277.63965
,,,,277.53418
,,,,277.3545
,,,,277.06543
,,,,276.54004
,,,,267.47144
,,,,266.21167
,,,,266.35425
,,,,267.64722
,,,,269.6726
,,,,270.77222
,,,,272.86206
,,,,274.30347
,,,,275.3816
,,,,271.21362
,,,,270.0984
,,,,269.57886
,,,,270.14722
,,,,272.18237
,,,,273.63354
,,,,275.32104
,,,,276.76636
,,,,277.3269
,,,,272.06128
,,,,273.24292
,,,,272.89917
,,,,273.4109
,,,,274.8523
,,,,276.51245
,,,,278.20776
,,,,278.65894
,,,,278.88745
,,,,271.37183
,,,,272.8816
,,,,273.58667
,,,,275.5398
,,,,277.01636
,,,,279.39722
,,,,280.3777
,,,,280.8308
,,,,280.21362
,,,,270.7937
,,,,271.6355
,,,,272.79175
,,,,275.54175
,,,,278.45972
,,,,281.5359
,,,,281.66675
,,,,281.09644
,,,,280.52417
,,,,271.62573
,,,,274.27417
,,,,276.5652
,,,,278.41675
,,,,280.60034
,,,,281.60034
,,,,281.29565
,,,,280.12964
,,,,279.85425
,,,,275.24097
,,,,278.88745
,,,,280.3562
,,,,280.68433
,,,,280.3523
,,,,280.30933
,,,,279.79956
,,,,279.11206
,,,,278.99683
,,,,279.3777
,,,,280.20386
,,,,279.86206
,,,,279.614
,,,,279.22534
,,,,279.05542
,,,,278.69995
,,,,278.39722
,,,,278.0359
,,,,279.8601
,,,,279.46948
,,,,279.28198
,,,,279.0105
,,,,278.65112
,,,,278.4812
,,,,278.2312
,,,,277.90894
,,,,277.3523
,,,,267.76392
,,,,266.39673
,,,,266.44556
,,,,267.69556
,,,,269.7444
,,,,270.73657
,,,,272.86353
,,,,274.39087
,,,,275.58813
,,,,271.51978
,,,,270.30298
,,,,269.71313
,,,,270.29907
,,,,272.3557
,,,,273.73657
,,,,275.5061
,,,,277.0393
,,,,277.6975
,,,,272.45337
,,,,273.64282
,,,,273.28735
,,,,273.81665
,,,,275.26978
,,,,276.88306
,,,,278.67017
,,,,279.2307
,,,,279.52368
,,,,271.8225
,,,,273.3518
,,,,274.1604
,,,,276.11548
,,,,277.6018
,,,,280.01587
,,,,281.47876
,,,,282.04126
,,,,281.43384
,,,,271.05884
,,,,271.98267
,,,,273.27954
,,,,275.98462
,,,,278.98462
,,,,282.2561
,,,,283.1897
,,,,283.17212
,,,,282.77954
,,,,271.6682
,,,,274.2854
,,,,276.61353
,,,,278.73462
,,,,281.28735
,,,,283.00806
,,,,283.3401
,,,,282.8186
,,,,282.6682
,,,,274.86157
,,,,278.96704
,,,,281.08032
,,,,282.26392
,,,,282.82056
,,,,283.18774
,,,,282.8147
,,,,282.1194
,,,,281.92993
,,,,279.5901
,,,,281.3694
,,,,281.6897
,,,,282.10767
,,,,281.98267
,,,,282.0022
,,,,281.75024
,,,,281.4182
,,,,281.04517
,,,,281.23462
,,,,281.10767
,,,,281.4182
,,,,281.2932
,,,,281.17407
,,,,281.26978
,,,,281.23853
,,,,280.9651
,,,,280.39282
,,,,267.39795
,,,,265.93506
,,,,265.9878
,,,,267.09912
,,,,269.01904
,,,,269.81787
,,,,271.91748
,,,,273.4624
,,,,274.68896
,,,,270.9878
,,,,269.67334
,,,,269.021
,,,,269.5503
,,,,271.47803
,,,,272.70264
,,,,274.41748
,,,,275.96826
,,,,276.72412
,,,,271.8745
,,,,272.9624
,,,,272.50537
,,,,272.97803
,,,,274.37842
,,,,275.86475
,,,,277.5874
,,,,278.146
,,,,278.5464
,,,,271.2124
,,,,272.65967
,,,,273.38818
,,,,275.3452
,,,,276.78076
,,,,279.1206
,,,,280.63818
,,,,281.19873
,,,,280.58545
,,,,270.3042
,,,,271.15967
,,,,272.47217
,,,,275.1792
,,,,278.2163
,,,,281.50146
,,,,282.58154
,,,,282.687
,,,,282.3413
,,,,270.78857
,,,,273.3296
,,,,275.5952
,,,,277.7788
,,,,280.45654
,,,,282.37256
,,,,282.9663
,,,,282.75537
,,,,282.88037
,,,,273.6089
,,,,277.72607
,,,,280.06006
,,,,281.60693
,,,,282.56396
,,,,283.13428
,,,,283.021
,,,,282.63818
,,,,282.81592
,,,,278.31396
,,,,280.8667
,,,,281.81592
,,,,282.66748
,,,,282.7456
,,,,282.72803
,,,,282.60498
,,,,282.3452
,,,,282.05225
,,,,281.0327
,,,,281.44873
,,,,282.1792
,,,,282.05225
,,,,282.01904
,,,,282.11865
,,,,282.09912
,,,,281.86475
,,,,281.3296
,,,,267.02466
,,,,265.53638
,,,,265.57153
,,,,266.71802
,,,,268.59888
,,,,269.31958
,,,,271.38013
,,,,272.91528
,,,,274.177
,,,,270.60864
,,,,269.25903
,,,,268.5559
,,,,269.0149
,,,,270.90356
,,,,271.97974
,,,,273.64966
,,,,275.18872
,,,,276.0481
,,,,271.50317
,,,,272.50317
,,,,271.94263
,,,,272.34497
,,,,273.66333
,,,,275.00903
,,,,276.69458
,,,,277.26294
,,,,277.77075
,,,,270.81958
,,,,272.19458
,,,,272.77856
,,,,274.68286
,,,,276.03247
,,,,278.31763
,,,,279.81567
,,,,280.386
,,,,279.78052
,,,,269.7434
,,,,270.57544
,,,,271.78247
,,,,274.47192
,,,,277.53247
,,,,280.83716
,,,,281.87427
,,,,281.9641
,,,,281.62817
,,,,270.06958
,,,,272.636
,,,,274.86255
,,,,277.03442
,,,,279.77075
,,,,281.7356
,,,,282.38403
,,,,282.21802
,,,,282.427
,,,,272.75513
,,,,276.9016
,,,,279.2981
,,,,280.91333
,,,,281.91333
,,,,282.56958
,,,,282.56372
,,,,282.29614
,,,,282.69458
,,,,277.3313
,,,,280.18677
,,,,281.52856
,,,,282.58716
,,,,282.69653
,,,,282.62817
,,,,282.56763
,,,,282.41528
,,,,282.3606
,,,,280.65747
,,,,281.63208
,,,,282.66138
,,,,282.59692
,,,,282.4973
,,,,282.53442
,,,,282.47388
,,,,282.30005
,,,,281.87622
,,,,264.07373
,,,,262.51123
,,,,262.51904
,,,,263.63232
,,,,265.52295
,,,,266.25928
,,,,268.32373
,,,,269.84912
,,,,271.1245
,,,,267.75146
,,,,266.32373
,,,,265.61084
,,,,266.0796
,,,,267.97607
,,,,268.96045
,,,,270.54443
,,,,272.07373
,,,,272.9917
,,,,268.8452
,,,,269.76904
,,,,269.16162
,,,,269.57178
,,,,270.76904
,,,,271.95068
,,,,273.53662
,,,,274.07178
,,,,274.67334
,,,,268.3999
,,,,269.7202
,,,,270.21436
,,,,272.0327
,,,,273.2495
,,,,275.29248
,,,,276.58154
,,,,277.1167
,,,,276.6499
,,,,267.4585
,,,,268.2417
,,,,269.3706
,,,,271.96826
,,,,274.91162
,,,,278.00537
,,,,278.86865
,,,,278.88232
,,,,278.56787
,,,,267.88037
,,,,270.3745
,,,,272.5171
,,,,274.6167
,,,,277.3042
,,,,279.19092
,,,,279.7827
,,,,279.5327
,,,,279.64795
,,,,270.62646
,,,,274.66162
,,,,276.96045
,,,,278.5171
,,,,279.521
,,,,280.2495
,,,,280.32764
,,,,280.10303
,,,,280.4546
,,,,275.14404
,,,,277.9546
,,,,279.32568
,,,,280.396
,,,,280.56982
,,,,280.66162
,,,,280.70264
,,,,280.63232
,,,,280.69092
,,,,278.63428
,,,,279.88037
,,,,281.00537
,,,,281.07764
,,,,280.96436
,,,,281.08154
,,,,281.0796
,,,,280.99365
,,,,280.66748
,,,,263.95898
,,,,262.3086
,,,,262.2793
,,,,263.36523
,,,,265.3125
,,,,266.0625
,,,,268.2207
,,,,269.78516
,,,,271.1328
,,,,267.5957
,,,,266.0879
,,,,265.35742
,,,,265.92383
,,,,267.8789
,,,,268.9414
,,,,270.45312
,,,,272.02344
,,,,272.8711
,,,,268.69727
,,,,269.6504
,,,,269.05078
,,,,269.5586
,,,,270.73047
,,,,271.95117
,,,,273.42383
,,,,273.8789
,,,,274.41406
,,,,268.39258
,,,,269.76172
,,,,270.24414
,,,,272.00195
,,,,273.17773
,,,,275.04297
,,,,276.1836
,,,,276.64062
,,,,276.18945
,,,,267.52344
,,,,268.35156
,,,,269.47656
,,,,271.89062
,,,,274.60352
,,,,277.43164
,,,,278.21875
,,,,278.19336
,,,,277.86523
,,,,267.98242
,,,,270.5547
,,,,272.47656
,,,,274.2871
,,,,276.63672
,,,,278.48242
,,,,279.07617
,,,,278.80078
,,,,278.87305
,,,,270.70898
,,,,274.16602
,,,,276.0996
,,,,277.46875
,,,,278.625
,,,,279.52734
,,,,279.7246
,,,,279.50977
,,,,279.77734
,,,,274.64844
,,,,276.60547
,,,,278.0586
,,,,279.2793
,,,,279.70117
,,,,280.0332
,,,,280.20117
,,,,280.16797
,,,,280.25977
,,,,277.73438
,,,,278.6582
,,,,279.87695
,,,,280.26367
,,,,280.2871
,,,,280.58984
,,,,280.73828
,,,,280.74805
,,,,280.48633
,,,,261.08545
,,,,259.40576
,,,,259.3706
,,,,260.46045
,,,,262.36865
,,,,263.07178
,,,,265.2827
,,,,266.9253
,,,,268.31396
,,,,264.6499
,,,,263.10693
,,,,262.3413
,,,,262.85303
,,,,264.76904
,,,,265.9038
,,,,267.51514
,,,,269.16357
,,,,270.08545
,,,,265.73193
,,,,266.56592
,,,,265.8706
,,,,266.32568
,,,,267.5327
,,,,268.8999
,,,,270.47217
,,,,271.01514
,,,,271.64404
,,,,265.5327
,,,,266.78467
,,,,267.12842
,,,,268.84912
,,,,270.06787
,,,,271.98584
,,,,273.03662
,,,,273.58154
,,,,273.2964
,,,,264.77295
,,,,265.6421
,,,,266.7046
,,,,269.0835
,,,,271.6538
,,,,274.25537
,,,,274.8296
,,,,274.76904
,,,,274.57764
,,,,265.41162
,,,,268.04248
,,,,269.97998
,,,,271.6831
,,,,273.76123
,,,,275.28857
,,,,275.69873
,,,,275.3335
,,,,275.42334
,,,,268.3589
,,,,271.79053
,,,,273.3413
,,,,274.3667
,,,,275.60303
,,,,276.4077
,,,,276.54248
,,,,276.26904
,,,,276.44873
,,,,271.8921
,,,,272.88428
,,,,274.4624
,,,,275.8335
,,,,276.63428
,,,,277.06006
,,,,277.19287
,,,,277.09326
,,,,277.16162
,,,,273.88037
,,,,274.8413
,,,,276.12842
,,,,276.87646
,,,,277.2749
,,,,277.687
,,,,277.9331
,,,,277.9585
,,,,277.72217
,,,,261.02832
,,,,259.32324
,,,,259.29004
,,,,260.37012
,,,,262.30566
,,,,263.06348
,,,,265.2412
,,,,266.8506
,,,,268.22363
,,,,264.63965
,,,,263.0713
,,,,262.33105
,,,,262.80176
,,,,264.74512
,,,,265.8916
,,,,267.49316
,,,,269.1084
,,,,270.04004
,,,,265.77832
,,,,266.6084
,,,,265.93262
,,,,266.34473
,,,,267.4541
,,,,268.78613
,,,,270.3545
,,,,270.95996
,,,,271.62012
,,,,265.59473
,,,,266.8506
,,,,267.18848
,,,,268.86035
,,,,269.97363
,,,,271.8037
,,,,272.82715
,,,,273.43262
,,,,273.2119
,,,,264.77246
,,,,265.63965
,,,,266.7002
,,,,269.08496
,,,,271.59668
,,,,274.06348
,,,,274.56934
,,,,274.47754
,,,,274.27246
,,,,265.33105
,,,,267.95215
,,,,269.92285
,,,,271.61426
,,,,273.61426
,,,,275.0244
,,,,275.3662
,,,,274.9541
,,,,274.96777
,,,,268.2998
,,,,271.71973
,,,,273.16113
,,,,274.06348
,,,,275.2412
,,,,276.0166
,,,,276.13184
,,,,275.82715
,,,,275.92676
,,,,271.93066
,,,,272.66113
,,,,274.01465
,,,,275.25488
,,,,276.12793
,,,,276.56543
,,,,276.66895
,,,,276.49316
,,,,276.5166
,,,,273.53418
,,,,274.2373
,,,,275.41895
,,,,276.27637
,,,,276.7588
,,,,277.1162
,,,,277.26855
,,,,277.21973
,,,,276.9756
,,,,260.93628
,,,,259.24097
,,,,259.1902
,,,,260.21948
,,,,262.03784
,,,,262.739
,,,,264.94995
,,,,266.65112
,,,,268.0066
,,,,264.54565
,,,,262.9851
,,,,262.20386
,,,,262.69604
,,,,264.52417
,,,,265.64526
,,,,267.2898
,,,,268.99878
,,,,269.8562
,,,,265.72144
,,,,266.57495
,,,,265.85034
,,,,266.2937
,,,,267.38745
,,,,268.7019
,,,,270.28394
,,,,270.83276
,,,,271.43433
,,,,265.55737
,,,,266.85425
,,,,267.2019
,,,,268.87378
,,,,269.96558
,,,,271.67065
,,,,272.56323
,,,,273.114
,,,,272.9441
,,,,264.72534
,,,,265.61597
,,,,266.69214
,,,,269.073
,,,,271.48315
,,,,273.75464
,,,,274.17847
,,,,274.07104
,,,,273.85815
,,,,265.21753
,,,,267.84448
,,,,269.8484
,,,,271.49683
,,,,273.3308
,,,,274.62183
,,,,274.94604
,,,,274.55542
,,,,274.50464
,,,,268.2019
,,,,271.57495
,,,,272.77612
,,,,273.46948
,,,,274.71167
,,,,275.5144
,,,,275.6941
,,,,275.4441
,,,,275.49292
,,,,271.7234
,,,,272.15308
,,,,273.44214
,,,,274.62964
,,,,275.53394
,,,,276.06714
,,,,276.21558
,,,,276.02026
,,,,276.06323
,,,,272.9519
,,,,273.5183
,,,,274.68433
,,,,275.68628
,,,,276.25464
,,,,276.6316
,,,,276.72925
,,,,276.6394
,,,,276.40698
,,,,260.82446
,,,,259.19165
,,,,259.1526
,,,,260.16626
,,,,261.94946
,,,,262.63696
,,,,264.7893
,,,,266.50415
,,,,267.88892
,,,,264.4358
,,,,262.92798
,,,,262.05493
,,,,262.57056
,,,,264.36157
,,,,265.54126
,,,,267.26
,,,,268.9807
,,,,269.76
,,,,265.67798
,,,,266.5354
,,,,265.6604
,,,,266.1311
,,,,267.26196
,,,,268.64478
,,,,270.30298
,,,,270.8108
,,,,271.32642
,,,,265.48853
,,,,266.8069
,,,,267.11157
,,,,268.83618
,,,,269.95923
,,,,271.60376
,,,,272.41235
,,,,272.92212
,,,,272.7444
,,,,264.5686
,,,,265.50806
,,,,266.6233
,,,,269.05298
,,,,271.39282
,,,,273.5315
,,,,273.88696
,,,,273.73267
,,,,273.49243
,,,,264.9475
,,,,267.76196
,,,,269.8518
,,,,271.41235
,,,,272.9807
,,,,274.21313
,,,,274.53735
,,,,274.1233
,,,,274.08423
,,,,268.1233
,,,,271.51392
,,,,272.14673
,,,,272.3557
,,,,273.85376
,,,,274.91626
,,,,275.27173
,,,,275.05884
,,,,275.11743
,,,,271.6057
,,,,271.5276
,,,,272.82837
,,,,273.95532
,,,,274.82837
,,,,275.55884
,,,,275.84204
,,,,275.64282
,,,,275.6819
,,,,272.48657
,,,,272.94946
,,,,274.08423
,,,,275.17017
,,,,275.7854
,,,,276.26782
,,,,276.35962
,,,,276.24243
,,,,276.02368
,,,,260.333
,,,,258.72363
,,,,258.7119
,,,,259.71973
,,,,261.46387
,,,,262.12012
,,,,264.20215
,,,,265.91504
,,,,267.16113
,,,,263.9873
,,,,262.50098
,,,,261.62793
,,,,261.99707
,,,,263.74902
,,,,265.01465
,,,,266.73145
,,,,268.45215
,,,,269.20215
,,,,265.29395
,,,,266.1787
,,,,265.23145
,,,,265.5498
,,,,266.667
,,,,268.19434
,,,,269.84668
,,,,270.2627
,,,,270.75293
,,,,265.06152
,,,,266.43652
,,,,266.66895
,,,,268.4287
,,,,269.56152
,,,,271.17285
,,,,271.84082
,,,,272.2588
,,,,272.09863
,,,,264.03027
,,,,265.0088
,,,,266.26074
,,,,268.68262
,,,,270.9287
,,,,272.8838
,,,,273.1748
,,,,272.99512
,,,,272.72168
,,,,264.40918
,,,,267.4209
,,,,269.4873
,,,,270.89355
,,,,272.2666
,,,,273.40137
,,,,273.74707
,,,,273.34473
,,,,273.19238
,,,,267.63965
,,,,270.80957
,,,,271.6455
,,,,271.7705
,,,,272.3662
,,,,273.7705
,,,,274.3994
,,,,274.28613
,,,,274.23535
,,,,270.54785
,,,,271.02637
,,,,271.8545
,,,,272.5127
,,,,273.542
,,,,274.46973
,,,,274.9463
,,,,274.78027
,,,,274.7373
,,,,271.15527
,,,,271.49512
,,,,272.62402
,,,,273.98926
,,,,274.6338
,,,,275.2588
,,,,275.3838
,,,,275.2627
,,,,275.0088
,,,,259.07812
,,,,257.45898
,,,,257.4082
,,,,258.31836
,,,,259.9668
,,,,260.57422
,,,,262.46484
,,,,264.0293
,,,,265.23828
,,,,262.55664
,,,,261.0547
,,,,260.0996
,,,,260.35156
,,,,262.00586
,,,,263.26562
,,,,264.88867
,,,,266.46094
,,,,267.17773
,,,,263.70312
,,,,264.58203
,,,,263.5
,,,,263.70117
,,,,264.74805
,,,,266.29688
,,,,267.89258
,,,,268.2207
,,,,268.6621
,,,,263.17383
,,,,264.5664
,,,,264.73438
,,,,266.51367
,,,,267.57812
,,,,269.1289
,,,,269.60742
,,,,269.9375
,,,,269.84375
,,,,261.70703
,,,,262.75195
,,,,264.1328
,,,,266.58594
,,,,268.79492
,,,,270.58984
,,,,270.71094
,,,,270.49023
,,,,270.30078
,,,,261.94922
,,,,265.11914
,,,,267.16406
,,,,268.51758
,,,,269.7871
,,,,270.85742
,,,,271.1621
,,,,270.73438
,,,,270.61523
,,,,265.16602
,,,,267.90625
,,,,269.66602
,,,,270.33008
,,,,269.70117
,,,,271.03516
,,,,271.6582
,,,,271.5918
,,,,271.57812
,,,,267.17383
,,,,270.61914
,,,,269.90625
,,,,269.3125
,,,,270.5918
,,,,271.55664
,,,,272.0703
,,,,272.0039
,,,,271.9668
,,,,268.57227
,,,,268.53125
,,,,269.28906
,,,,270.7129
,,,,271.45898
,,,,272.14453
,,,,272.37305
,,,,272.36328
,,,,272.13477
,,,,258.82812
,,,,257.2207
,,,,257.15234
,,,,258.03516
,,,,259.65625
,,,,260.23828
,,,,262.01953
,,,,263.49805
,,,,264.66797
,,,,262.29297
,,,,260.79883
,,,,259.80664
,,,,259.98047
,,,,261.60742
,,,,262.8672
,,,,264.4414
,,,,265.92383
,,,,266.6543
,,,,263.46875
,,,,264.35938
,,,,263.21094
,,,,263.33203
,,,,264.34375
,,,,265.9336
,,,,267.50195
,,,,267.76758
,,,,268.22266
,,,,262.82422
,,,,264.25
,,,,264.35547
,,,,266.1797
,,,,267.21094
,,,,268.79297
,,,,269.13672
,,,,269.4043
,,,,269.37695
,,,,261.08984
,,,,262.1836
,,,,263.52148
,,,,266.0918
,,,,268.38477
,,,,270.16016
,,,,270.14453
,,,,269.89844
,,,,269.79297
,,,,261.54688
,,,,264.82617
,,,,266.8457
,,,,268.1289
,,,,269.3418
,,,,270.375
,,,,270.64844
,,,,270.1914
,,,,270.04688
,,,,264.9121
,,,,267.65234
,,,,269.86328
,,,,270.67578
,,,,269.22656
,,,,270.5039
,,,,271.10938
,,,,271.05078
,,,,270.9961
,,,,267.08984
,,,,270.45117
,,,,269.42773
,,,,268.64844
,,,,270.08008
,,,,271.0332
,,,,271.52148
,,,,271.42578
,,,,271.39453
,,,,269.93945
,,,,269.45117
,,,,269.52344
,,,,270.0293
,,,,270.83594
,,,,271.51953
,,,,271.75195
,,,,271.73242
,,,,271.5039
,,,,258.8313
,,,,257.2981
,,,,257.29028
,,,,258.20044
,,,,259.8352
,,,,260.39966
,,,,262.09302
,,,,263.48755
,,,,264.6106
,,,,262.25122
,,,,260.8352
,,,,259.8684
,,,,260.05786
,,,,261.6985
,,,,262.8391
,,,,264.4524
,,,,265.85083
,,,,266.5735
,,,,263.4231
,,,,264.386
,,,,263.2356
,,,,263.3684
,,,,264.37817
,,,,265.84497
,,,,267.4856
,,,,267.71802
,,,,268.16138
,,,,262.69067
,,,,264.19067
,,,,264.32935
,,,,266.20435
,,,,267.22974
,,,,268.80005
,,,,269.13208
,,,,269.36646
,,,,269.22974
,,,,260.59497
,,,,261.9485
,,,,263.37622
,,,,265.98364
,,,,268.3313
,,,,270.1145
,,,,270.02075
,,,,269.69067
,,,,269.5227
,,,,261.3274
,,,,264.7024
,,,,266.68872
,,,,267.90747
,,,,269.17896
,,,,270.2141
,,,,270.4485
,,,,269.87817
,,,,269.63794
,,,,264.65552
,,,,267.6399
,,,,269.65356
,,,,270.2063
,,,,268.6731
,,,,270.13794
,,,,270.82544
,,,,270.71216
,,,,270.5266
,,,,266.8274
,,,,270.24927
,,,,268.97974
,,,,267.97583
,,,,269.6184
,,,,270.6067
,,,,271.12036
,,,,270.95044
,,,,270.82153
,,,,270.3645
,,,,270.44653
,,,,269.84302
,,,,269.3723
,,,,270.28638
,,,,270.98364
,,,,271.2063
,,,,271.1516
,,,,270.84692
,,,,258.96338
,,,,257.49658
,,,,257.55127
,,,,258.47705
,,,,260.11963
,,,,260.6704
,,,,262.31104
,,,,263.6587
,,,,264.77588
,,,,262.42236
,,,,261.07275
,,,,260.16064
,,,,260.34424
,,,,261.99463
,,,,263.04932
,,,,264.68604
,,,,266.03955
,,,,266.7876
,,,,263.62744
,,,,264.70557
,,,,263.58838
,,,,263.71338
,,,,264.7251
,,,,266.08447
,,,,267.76807
,,,,267.99072
,,,,268.4673
,,,,262.8579
,,,,264.49268
,,,,264.68604
,,,,266.64307
,,,,267.67432
,,,,269.22705
,,,,269.60205
,,,,269.8247
,,,,269.58252
,,,,260.63916
,,,,262.07275
,,,,263.60205
,,,,266.33252
,,,,268.77002
,,,,270.59033
,,,,270.5161
,,,,270.14307
,,,,269.8794
,,,,261.58643
,,,,264.7837
,,,,266.82275
,,,,268.11768
,,,,269.48682
,,,,270.6001
,,,,270.88525
,,,,270.2622
,,,,269.89893
,,,,264.78955
,,,,267.73096
,,,,269.77588
,,,,270.23682
,,,,268.3286
,,,,270.27783
,,,,271.19385
,,,,271.02393
,,,,270.74268
,,,,267.07666
,,,,270.44775
,,,,269.10986
,,,,268.01416
,,,,269.76807
,,,,270.78564
,,,,271.41455
,,,,271.21924
,,,,271.0083
,,,,270.74268
,,,,270.70557
,,,,269.95752
,,,,269.37354
,,,,270.4751
,,,,271.19385
,,,,271.438
,,,,271.3794
,,,,271.02002
,,,,258.7998
,,,,257.3584
,,,,257.44434
,,,,258.37598
,,,,260.03027
,,,,260.5752
,,,,262.15918
,,,,263.4912
,,,,264.63574
,,,,262.23535
,,,,260.91504
,,,,260.03223
,,,,260.22754
,,,,261.88965
,,,,262.90723
,,,,264.54395
,,,,265.87988
,,,,266.6416
,,,,263.27637
,,,,264.56152
,,,,263.48145
,,,,263.61816
,,,,264.63965
,,,,265.95605
,,,,267.64746
,,,,267.8662
,,,,268.3545
,,,,262.37988
,,,,264.27832
,,,,264.56152
,,,,266.61426
,,,,267.65918
,,,,269.2041
,,,,269.59668
,,,,269.81738
,,,,269.52832
,,,,260.21387
,,,,261.6787
,,,,263.34668
,,,,266.21387
,,,,268.68457
,,,,270.542
,,,,270.54785
,,,,270.16504
,,,,269.8369
,,,,261.3545
,,,,264.30566
,,,,266.39355
,,,,267.7119
,,,,268.89746
,,,,270.3291
,,,,270.79004
,,,,270.1963
,,,,269.78418
,,,,264.37598
,,,,267.43848
,,,,269.56348
,,,,269.99316
,,,,267.80762
,,,,269.9912
,,,,271.042
,,,,270.8955
,,,,270.59277
,,,,267.90918
,,,,269.27246
,,,,268.3877
,,,,267.80957
,,,,269.49902
,,,,270.51465
,,,,271.2334
,,,,271.1084
,,,,270.8545
,,,,270.99316
,,,,270.55957
,,,,269.64355
,,,,268.9541
,,,,270.30176
,,,,271.01074
,,,,271.27246
,,,,271.26074
,,,,270.88184
,,,,258.38452
,,,,256.97827
,,,,257.07007
,,,,257.98804
,,,,259.63647
,,,,260.16382
,,,,261.66382
,,,,262.9724
,,,,264.1189
,,,,261.6521
,,,,260.37085
,,,,259.49194
,,,,259.66772
,,,,261.32202
,,,,262.3181
,,,,263.94897
,,,,265.26147
,,,,265.9978
,,,,262.41772
,,,,263.86304
,,,,262.80835
,,,,262.92163
,,,,263.9353
,,,,265.23804
,,,,266.9275
,,,,267.11108
,,,,267.57007
,,,,261.29663
,,,,263.3806
,,,,263.74
,,,,265.906
,,,,266.9431
,,,,268.42944
,,,,268.7439
,,,,268.92944
,,,,268.62476
,,,,259.05835
,,,,260.49585
,,,,262.26733
,,,,265.32007
,,,,267.71655
,,,,269.4646
,,,,269.5017
,,,,269.0935
,,,,268.76538
,,,,260.1443
,,,,262.85522
,,,,264.9685
,,,,266.22827
,,,,266.8025
,,,,268.81616
,,,,269.49
,,,,268.92944
,,,,268.49194
,,,,262.96265
,,,,266.3943
,,,,268.44116
,,,,268.97046
,,,,267.44116
,,,,268.89038
,,,,269.57788
,,,,269.4978
,,,,269.1775
,,,,267.05835
,,,,267.7517
,,,,267.50757
,,,,267.3943
,,,,268.07007
,,,,269.05444
