Date,Mean,Median,Min,Max,Std Dev,Sample Count
20150304,26.706278373794532,20.92205882352941,12.38857142857143,75.90285714285714,17.037201535496752,24
20150305,111.57695123503947,103.81142857142856,69.36571428571429,224.45999999999998,41.13802956420753,24
20150306,197.9090931372549,181.41584033613447,155.67714285714285,277.92,41.04233237699802,24
20150307,226.87023809523808,237.28857142857143,169.1942857142857,268.0542857142857,30.70057378648294,24
20150308,135.03154761904764,158.22857142857143,12.842857142857143,252.70000000000005,102.26938551256394,24
20150309,9.437762605042016,7.606176470588235,4.5,22.4,4.603751807210729,24
20150310,38.44860588807681,30.855882352941176,17.202857142857145,81.4529411764706,18.38711171953635,24
20150311,42.41908906426696,37.25035650623886,10.020588235294118,83.44117647058823,27.628707641320975,24
20150312,71.65968313950702,79.02253787878789,39.525,102.20294117647059,17.458711284937834,24
20150313,68.86439022578729,64.52058823529413,15.779411764705886,119.2235294117647,42.175602700424854,24
20150314,98.18259803921569,90.81617647058823,62.26176470588236,150.5705882352941,28.510201457013636,24
20150315,108.13324590442238,119.91176470588235,56.805882352941175,153.28823529411764,29.915442010286615,24
20150316,216.69757119514472,186.5354723707665,136.4257142857143,322.3999999999999,77.0488571591562,24
20150317,188.9487826420891,158.70967741935488,46.528571428571425,310.84285714285716,90.37478176977615,24
20150318,51.88556425600543,44.44571428571429,33.64,102.3457142857143,20.598459416924996,24
20150319,92.65844675749088,94.59,53.2969696969697,129.35428571428574,22.433017572022994,24
20150320,52.906174839253886,47.33714285714286,33.741176470588236,116.23428571428573,21.919450070818257,24
20150321,20.98297619047619,16.025714285714287,8.297142857142855,63.32571428571429,14.703476424766915,24
20150322,22.598375350140056,17.244873949579834,9.571428571428571,43.28571428571429,12.25271279503623,24
20150323,37.87321110262287,43.85714285714286,12.754545454545454,61.09714285714286,16.636857324351837,24
20150324,79.40724089635854,70.67529411764707,48.51428571428571,140.44,22.55890897957654,24
20150325,126.26919349362424,125.53428571428572,96.65714285714287,160.2676470588235,18.29559425991391,24
20150326,106.61193890719166,107.10857142857142,69.87142857142857,148.52647058823533,23.791313571102123,24
20150327,107.21968137918047,113.61147186147187,69.64,149.34411764705885,25.172272968025812,24
20150328,69.35380952380953,65.17285714285715,26.374285714285712,120.38000000000004,35.859132514313416,24
20150329,81.82733649520414,77.46430481283423,37.74857142857143,133.31470588235294,28.035256724067402,24
20150330,149.738810079567,159.68763440860215,100.79411764705884,192.14848484848483,31.413400246126855,24
20150331,143.45992132576134,161.68823529411765,73.11176470588236,180.55625,36.37727071016973,19
20150401,59.328224333211544,52.94117647058824,34.748571428571424,87.08823529411765,20.28571368750887,23
20150402,37.287827009591716,37.68033613445378,21.619999999999997,51.508823529411764,9.434103525176662,24
20150403,32.24226890756302,23.197142857142854,17.497142857142858,64.13428571428572,15.177578173478233,24
20150404,66.27309873949581,71.4881512605042,40.08235294117647,110.43142857142857,21.934304141906274,24
20150405,56.38479081955362,26.074033613445376,17.734285714285715,129.35999999999999,46.582309281845305,24
20150406,21.233662464985994,18.069999999999997,14.751428571428571,40.1,7.325223381331128,24
20150407,26.311309523809523,20.299453781512604,10.405714285714286,59.26571428571429,14.436361304556277,24
20150408,97.86415266106444,94.0,63.26571428571429,141.48823529411766,22.786694490896423,24
20150409,161.39296918767508,155.0157142857143,135.35294117647058,205.02285714285713,23.561872609256003,24
20150410,152.83907221506027,180.49428571428572,80.98000000000002,206.28285714285715,46.342574769304385,24
20150411,136.66341248620662,129.76647058823534,25.552941176470586,209.19142857142856,54.878329085898756,24
20150412,13.064099264705883,12.953654188948306,9.361764705882353,17.497142857142858,2.2895674836549698,24
20150413,29.030182550292846,26.8020944741533,11.425714285714285,60.13939393939394,14.889437418183018,24
20150414,57.25317396655632,57.464705882352945,44.72121212121211,72.22857142857144,9.495217153768955,24
20150415,113.6141926071504,104.37852049910873,62.494117647058815,249.6571428571429,42.54169325981791,24
20150416,31.57407167620225,21.278883928571428,9.303225806451612,100.87647058823529,25.328981286843824,24
20150417,76.43150526339568,77.56503795066413,48.94705882352941,128.3057142857143,24.301465860781082,24
20150418,134.1652145403616,130.5335714285714,81.10303030303032,182.2057142857143,30.038151060957354,24
20150419,64.30998207735563,57.6764705882353,35.067741935483866,99.40588235294116,22.354443673376807,24
20150420,67.18398165206712,75.36060606060605,27.27586206896552,110.8121212121212,23.847516105846317,24
20150421,62.79922072616926,66.80156249999999,18.27058823529412,113.68285714285715,29.874050632253734,24
20150422,45.559128209873876,45.32674632352941,28.023529411764706,66.4735294117647,8.477272309905063,24
20150423,59.11874348838281,60.33088235294118,22.118181818181817,90.40937500000001,22.448397215643155,24
20150424,56.15867279827503,55.71969696969697,43.64062500000001,74.34848484848483,7.613588006227212,24
20150425,77.26422053621057,75.0,50.993750000000006,97.03333333333333,13.603123928235911,24
20150426,103.92551361169467,100.2690756302521,59.505714285714284,151.78571428571428,26.27169126572303,24
20150427,89.07900747786896,86.8786974789916,44.773529411764706,129.68571428571428,29.77530970153376,24
20150428,48.830800759697816,47.621428571428574,35.26285714285715,80.01176470588234,9.712404832112002,24
20150429,114.56319955065358,118.13676470588237,88.83333333333334,133.5625,12.13954637907918,24
20150430,119.25463434900475,122.20882352941176,78.47941176470589,161.18125000000003,25.114568089055453,24
20150501,114.93308823529412,148.88235294117646,26.808823529411764,188.43529411764706,69.57779135712344,24
20150502,46.49195028011204,48.28109243697479,31.15,63.628571428571426,9.107334210200749,24
20150503,40.71094240726594,19.088235294117645,11.841176470588236,95.34857142857142,33.373972957576335,24
20150504,25.571464223977713,16.466577540106954,12.308823529411763,58.17428571428571,15.786695063527109,24
20150505,49.04808541201182,52.49428571428571,18.352941176470587,76.66285714285712,19.497926229474125,24
20150506,22.19813913359863,17.94705882352941,11.13030303030303,40.47714285714285,9.23318823660505,24
20150507,48.91915823104657,50.840909090909086,37.42857142857143,58.50588235294118,6.766884126315301,24
20150508,52.605215696157494,47.860009487666034,24.56764705882353,90.1548387096774,20.6645028340639,24
20150509,38.32000498254275,36.7890625,23.421212121212122,79.94193548387096,13.508722873295921,24
20150510,36.72237819370172,35.5,26.667647058823526,53.535294117647055,7.185949636292981,24
20150511,25.561614879822898,28.97647058823529,11.634285714285713,39.115625,9.841918169635697,24
20150512,21.37723489490493,14.817142857142855,9.765714285714285,50.17714285714286,13.008318010593081,24
20150513,65.64670868347339,66.33852941176471,43.58571428571429,98.3457142857143,16.692899370551213,24
20150514,26.93245579481793,18.34,12.345714285714287,103.29142857142858,20.57526091489541,24
20150515,27.62918417366947,27.35,14.311428571428571,56.71142857142857,10.603265256807113,24
20150516,52.702121848739495,51.751428571428576,29.211764705882356,76.60571428571431,13.102392037164213,24
20150517,129.15121539051225,140.04571428571427,75.89142857142858,159.41515151515154,25.937880682358283,24
20150518,54.78035392040491,33.622817836812146,16.04705882352941,144.58,44.78670215425689,24
20150519,13.557764919414735,12.315151515151516,7.705882352941177,37.93235294117647,6.417186229063711,24
20150520,17.82497725415924,16.112121212121217,12.675757575757576,31.211764705882356,5.090915831223487,24
20150521,37.331380208333336,36.79705882352941,27.82352941176471,51.01818181818182,7.076138025718378,24
20150522,54.525420798054064,54.12140151515152,34.61764705882353,72.49696969696969,12.396892526626292,24
20150523,93.94451500297089,87.63529411764708,75.68235294117648,123.31176470588237,16.42612003647844,24
20150524,113.03765597147951,115.2485294117647,70.52727272727272,171.3470588235294,32.302450639848864,24
20150525,101.83074471739452,103.93823529411765,76.28823529411764,129.76875,16.562102555588396,24
20150526,87.97207414215687,84.55882352941177,62.84375000000001,119.80937499999999,18.349180422414474,24
20150527,93.89860497002843,89.4921875,72.50625000000001,131.36451612903224,17.270228401591293,24
20150528,114.77367097804421,123.70624999999998,80.8294117647059,149.65625,25.377105353172677,24
20150529,59.94408051099228,65.99411764705883,29.744117647058825,83.25294117647057,18.695366814428997,24
20150530,58.03835784313725,58.035294117647055,37.49411764705882,74.24411764705883,11.08216626460134,24
20150531,58.79199346405229,58.92058823529412,48.88235294117647,68.81764705882354,5.168275688113367,24
20150601,90.21071259469697,87.08892045454544,66.96969696969697,113.84848484848484,14.142462058153034,24
20150602,30.942351983254202,14.140909090909092,9.375,98.11818181818182,26.949646058832958,24
20150603,32.862807765151516,35.71212121212121,20.545454545454547,44.45454545454545,7.789705243727444,24
20150604,50.38640512992831,50.34627016129032,39.72727272727273,60.75,5.301635358299087,24
20150605,45.88706495397523,46.928931451612904,35.53125,55.27272727272727,4.419414437918021,24
20150606,25.572403724747474,24.31818181818182,12.1875,48.24242424242424,9.62521469535023,24
20150607,14.890151515151516,15.833333333333334,8.424242424242424,22.09090909090909,3.937192173800859,24
20150608,20.626046248778103,19.909090909090907,11.28125,31.181818181818183,5.889369561886444,24
20150609,52.3381514727103,46.63333333333333,30.96969696969697,81.11764705882354,18.62915352622365,24
20150610,79.06016367721331,72.79791666666667,51.14705882352941,120.76470588235294,21.974885060034683,24
20150611,23.483412052568063,18.2,5.029411764705882,77.97058823529412,19.219812922096615,23
20150612,8.509773894406248,7.351428571428572,4.9411764705882355,22.11764705882353,4.253455448324725,24
20150613,12.411362044817928,9.795714285714286,7.251428571428572,23.376470588235293,5.327502787833054,24
20150614,22.021162464985995,22.005714285714284,13.852941176470589,43.11714285714286,6.349501268067508,24
20150615,83.45855357673372,83.17064393939394,59.10857142857142,104.84242424242423,11.08400145580941,24
20150616,99.91208223138563,100.77647058823527,65.38235294117646,139.8290322580645,25.795027874886955,24
20150617,49.21068678972625,46.89931573802542,32.266666666666666,69.0,10.789422531003767,24
20150618,18.99238339275104,9.719117647058823,6.9411764705882355,51.05882352941177,16.364328627282795,24
20150619,17.52111916125199,15.271301247771838,8.458823529411765,34.096969696969694,8.483440747628553,24
20150620,21.636925087269756,20.3296875,11.511764705882355,33.471875,7.379246120975392,24
20150621,40.80412720959596,39.980303030303034,27.61875,55.96969696969697,8.67657052906882,24
20150622,86.62386363636364,84.2287878787879,58.02121212121212,116.50000000000001,18.55860546476545,24
20150623,171.5851664624183,170.91212121212124,101.71212121212122,242.69393939393942,51.87156817607274,24
20150624,114.05255014032127,113.05663992869876,84.69705882352939,160.89411764705883,20.32299616205385,24
20150625,118.64883265427385,117.28428571428572,89.00000000000001,150.38,18.33603470940088,24
20150626,108.27511554621849,112.41903361344538,33.05714285714286,126.76857142857139,20.984059898012013,24
20150627,86.86740196078432,92.48970588235295,24.3,143.4176470588235,46.384456519436675,24
20150628,141.1122400475342,145.2,103.20882352941177,175.4176470588235,23.583766958964002,24
20150629,110.84619907203472,169.41947415329767,13.681818181818182,185.51875,77.23757592676108,24
20150630,14.036041295306001,13.12205882352941,9.13235294117647,20.754285714285714,4.076062898847442,24
20150701,17.864607292085946,12.71678427419355,8.454545454545455,30.36176470588235,8.938930341002692,24
20150702,9.954168258212375,8.957445887445887,6.800000000000001,20.711764705882356,3.329118491088486,24
20150703,24.031430693489515,24.31805194805195,18.205882352941174,31.279999999999998,3.9184348157888707,24
20150704,31.073126750700283,28.35735294117647,20.085714285714285,51.620588235294115,9.646590909367758,24
20150705,59.14558823529412,58.824999999999996,49.279411764705884,75.23823529411763,6.27095914029031,24
20150706,64.83139761586453,62.567647058823525,49.45454545454545,92.33529411764705,12.844582245773148,24
20150707,64.03104648109245,61.18571428571428,54.857142857142854,80.17647058823529,7.9700347161265475,24
20150708,113.59364548849844,111.6782531194296,63.794117647058826,161.38235294117646,30.572581599159538,24
20150709,70.50938481453187,73.66429924242425,32.88235294117647,94.53125,18.038467377489702,24
20150710,48.294939945675246,49.44117647058823,27.647058823529413,69.68571428571428,12.461327396066173,24
20150711,97.40234593837535,96.5,65.79411764705883,131.5,20.55045338837696,24
20150712,106.33974214777554,108.22121212121212,63.46875,154.84848484848484,28.909179878859206,24
20150713,50.23512071617503,52.87428842504744,27.193548387096776,72.90625,15.583533860677372,24
20150714,36.91084338916407,32.95351043643264,25.970588235294116,65.8529411764706,11.526483999234767,24
20150715,39.843368559545034,42.71212121212121,27.485714285714284,52.25714285714286,9.157511540475388,24
20150716,38.578292377557084,35.471428571428575,26.02857142857143,53.911764705882355,9.548519618975565,24
20150717,37.85495200676801,31.044117647058826,22.08823529411765,75.38235294117646,16.88970234108358,24
20150718,48.74519119384069,45.271875,34.38235294117647,77.44117647058823,12.489391353360498,24
20150719,68.6811898582199,61.79166666666667,42.75,98.51724137931035,18.192935923243713,24
20150720,80.26134448527012,75.15024630541872,66.35714285714286,112.25714285714285,12.193992398165104,24
20150721,123.62064446990917,118.94285714285715,51.51428571428571,164.21212121212122,34.97314733189546,24
20150722,56.72458951383584,57.359375,21.91176470588235,78.91176470588235,15.57956832840783,24
20150723,44.75192289953616,40.964705882352945,22.78787878787879,74.75,14.46721713538046,24
20150724,54.33873351423903,48.449159663865544,42.78787878787879,87.48484848484848,12.147221480767351,24
20150725,81.7687675070028,73.01470588235294,62.17142857142857,114.32352941176471,16.58811168392952,24
20150726,91.02450980392156,99.0,62.44117647058823,123.23529411764706,21.243830539504252,24
20150727,74.74102805895085,74.43092691622104,25.428571428571427,106.91428571428571,22.00644464613492,24
20150728,46.02925579322638,44.80882352941177,29.454545454545453,71.29411764705883,9.968444387242325,24
20150729,81.21484105464033,81.53372434017595,51.05882352941177,111.55882352941177,18.994402953056383,24
20150730,40.65141777416,37.878787878787875,17.242424242424242,70.0,18.27542728012967,24
20150731,25.58089999884278,20.773168103448278,18.3125,43.74285714285714,8.668355619483032,24
20150801,64.64727136119599,63.81818181818182,44.6,79.11764705882354,9.946354347819153,24
20150802,70.22665534016637,68.51292335115863,47.6875,97.47058823529412,18.49882382447964,24
20150803,66.598294675886,88.74573863636363,10.727272727272727,110.72727272727273,40.19624514598953,24
20150804,20.178734031491384,16.78949579831933,10.909090909090908,45.294117647058826,9.739207135013816,24
20150805,68.97686103278066,69.74285714285715,27.483870967741936,99.3529411764706,15.731920803270151,21
20150806,54.930829831932776,30.169117647058826,15.147058823529411,110.11764705882354,39.33738889824537,24
20150807,91.99301185436296,103.00168067226892,21.5,125.0,31.560472572753874,24
20150808,39.137836346659874,30.871428571428574,25.65714285714286,72.2,14.364858782051677,24
20150809,59.435845853492914,54.26470588235294,49.14705882352941,76.2,9.757318654098592,24
20150810,46.434601906500625,47.1336898395722,21.352941176470587,77.88571428571429,20.199778739062534,24
20150811,88.51589317545199,93.6917748917749,56.529411764705884,111.65714285714286,17.01398274938279,24
20150812,80.42741596638656,84.27941176470588,58.588235294117645,99.62857142857143,11.915769881737805,24
20150813,117.63508403361345,113.97142857142856,101.94285714285714,141.0857142857143,10.933394519214113,24
20150814,61.56703855784738,47.70320855614973,25.235294117647058,119.70588235294117,37.947992621959365,24
20150815,25.607444226163096,23.4,8.151515151515152,55.05882352941177,15.447185946877372,24
20150816,39.70770626432391,30.24957983193277,24.61764705882353,79.08823529411765,18.023951313875276,24
20150817,81.73027637191241,80.33823529411765,69.1470588235294,103.25,10.152967810592408,24
20150818,55.66835403669043,50.33778966131907,27.59375,93.08823529411765,19.91993439397611,24
20150819,50.87792567815249,52.00833333333333,39.5,61.36363636363637,6.5285367403044905,24
20150820,38.78643342264814,38.31298701298701,22.794117647058822,58.61290322580645,9.451893972008463,24
20150821,13.726165683159872,12.642436974789916,6.333333333333333,23.714285714285715,5.568610292056927,24
20150822,15.913895255071724,12.073109243697479,7.617647058823529,50.714285714285715,10.723281202606154,24
20150823,25.839631477591038,20.200000000000003,12.5,56.88235294117647,13.19362138363882,24
20150824,14.021911340293693,12.942857142857143,10.411764705882353,21.37142857142857,2.8999867528569894,24
20150825,15.18750218837535,15.3,10.411764705882353,21.852941176470587,3.0291655865262332,24
20150826,12.907438651474763,13.885714285714286,7.647058823529412,17.085714285714285,2.8357483604803275,24
20150827,12.84570282658518,11.550840336134453,8.636363636363637,20.942857142857143,3.2907103859588465,24
20150828,18.160513750954927,17.68403361344538,12.588235294117647,23.4,3.412649111514023,24
20150829,27.442191876750698,25.311344537815124,18.942857142857143,37.97142857142857,6.247701076312259,24
20150830,28.65378224206349,28.869747899159663,17.457142857142856,36.285714285714285,5.141687541939892,24
20150831,26.692265087853325,26.893939393939394,13.764705882352942,37.088235294117645,5.357737613149827,24
20150901,10.755314038494186,10.712121212121211,7.133333333333334,16.558823529411764,2.3779265155975478,24
20150902,9.854907265936678,9.161764705882353,6.393939393939394,14.6,2.4982062252178783,24
20150903,14.543137254901959,13.242857142857144,10.685714285714285,27.857142857142858,4.438363844267431,24
20150904,45.798940030557674,46.57058823529412,21.8,71.61764705882354,14.960826947692716,24
20150905,17.77458938120703,18.055882352941175,12.882352941176471,26.0,3.1276269062481044,24
20150906,17.060008700449877,15.25966386554622,13.514285714285714,27.37142857142857,4.475830870228752,24
20150907,25.75323508191155,26.128571428571426,18.470588235294116,36.94285714285714,4.438159341749863,24
20150908,51.04177608543417,50.7,37.23529411764706,69.28571428571429,9.747274153319818,24
20150909,37.28953857111026,34.22727272727273,11.058823529411764,71.94285714285714,20.938912153944596,24
20150910,9.412435638661623,8.935483870967742,7.7272727272727275,12.441176470588236,1.273790130111653,24
20150911,9.573944287072027,9.26764705882353,6.5,12.787878787878787,1.6198531976487456,24
20150912,8.220074210583887,6.800889877641824,4.21875,16.38235294117647,3.623213384516894,24
20150913,19.859716187611408,19.897058823529413,12.25,32.8235294117647,5.985386262563568,24
20150914,61.80976114877769,59.98831168831169,33.0,87.51515151515152,17.2757931414091,24
20150915,99.50732939956286,98.18311688311688,81.77142857142857,119.36363636363636,11.318474854160252,24
20150916,116.92447744249215,119.4095238095238,94.93939393939394,138.7941176470588,13.620162270778117,24
20150917,137.03472865685865,138.7,108.97142857142858,161.41935483870967,14.402927997082905,24
20150918,76.20268971224853,55.68571428571428,15.212121212121213,177.26470588235293,57.20162580076997,24
20150919,21.457912028792933,18.068627450980394,12.0,51.6,10.0992767575597,24
20150920,81.09224034616291,74.0655462184874,61.088235294117645,120.41176470588235,17.547680886078773,24
20150921,93.40913865546219,91.76470588235294,78.57142857142857,110.94117647058823,9.65169129228649,24
20150922,129.12226784653254,147.0,35.34285714285714,192.7058823529412,53.75086160452242,24
20150923,30.909523809523808,28.471428571428568,20.314285714285713,52.857142857142854,9.767496454368375,24
20150924,96.7862909022969,76.2,28.65625,178.47058823529412,51.839260215913676,24
20150925,19.796858110898935,24.176470588235293,5.935483870967742,29.558823529411764,9.174954095336684,24
20150926,31.81283422459893,29.441176470588236,14.06060606060606,60.5,15.066143568910139,24
20150927,51.07277972742127,52.0,18.151515151515152,81.91176470588235,21.962158888739197,24
20150928,46.61288154106993,49.94461859979101,25.060606060606062,69.0,12.92297868899307,24
20150929,43.918031068102316,43.733870967741936,22.058823529411764,65.51515151515152,17.55990117394612,24
20150930,26.895952301375093,27.983957219251337,19.571428571428573,36.11764705882353,5.161138177805828,24
20151001,12.592466172435337,7.290796963946869,4.111111111111111,35.285714285714285,9.736603706396561,24
20151002,26.037675070028012,23.914285714285715,19.085714285714285,40.8235294117647,6.7315564722029775,24
20151003,25.459187462863934,22.61764705882353,10.666666666666666,48.11764705882353,10.907640156915125,24
20151004,98.07497771836007,79.0909090909091,46.28125,183.1818181818182,52.08460479452758,24
20151005,202.36812219083626,214.520944741533,140.5,281.71875,49.631415315737016,24
20151006,269.4646464646465,274.71212121212125,226.42424242424244,308.030303030303,24.779709228181034,24
20151007,246.4507435748615,259.860321969697,30.322580645161292,298.46875,65.14969435974847,24
20151008,11.657799475532796,8.816091954022987,6.4,28.666666666666668,6.1517762792461514,24
20151009,16.973409179107005,13.42989417989418,5.6875,34.666666666666664,10.312917363404388,24
20151010,6.643664167768769,6.40625,4.75,8.823529411764707,1.1498661697705368,24
20151011,9.419690603514132,8.882352941176471,6.382352941176471,17.0,2.932356967019887,24
20151012,17.190219421101773,13.89928698752228,8.285714285714286,35.14705882352941,8.520259865491633,24
20151013,33.82734593837535,29.0,14.257142857142858,74.82857142857142,18.492688837455134,24
20151014,97.90401387827859,93.1,77.85714285714286,135.68571428571428,20.311965072832884,24
20151015,105.73845280536456,93.91302521008403,87.26470588235294,149.8235294117647,20.807640626769224,24
20151016,190.94653361344538,186.65672268907565,115.97058823529412,279.29411764705884,56.51149837562249,24
20151017,276.1974089635854,281.28445378151264,236.34285714285716,317.61764705882354,25.82093930609621,24
20151018,57.27259497549019,33.22702205882353,21.41176470588235,263.0882352941176,62.93393496287008,24
20151019,52.22807115270351,41.099905303030305,24.147058823529413,97.20588235294117,26.18439364064497,24
20151020,74.85435201542738,80.15441176470588,50.666666666666664,95.88235294117646,16.02083146153196,24
20151021,49.72639207198031,49.1,35.4,63.22857142857143,7.845950077012093,24
20151022,29.905252100840332,23.542857142857144,17.114285714285714,61.628571428571426,14.506718948770972,24
20151023,48.7188025210084,45.96638655462185,36.457142857142856,77.67647058823529,12.835801339121133,24
20151024,53.876207452678045,52.760606060606065,37.4,73.34285714285714,12.694238271694484,24
20151025,36.48259591715474,36.359307359307365,26.2,50.68571428571428,6.528025873642474,24
20151026,34.47955182072829,31.042857142857144,10.971428571428572,62.8235294117647,15.668712908967455,24
20151027,17.320796197266784,15.757142857142856,8.2,32.0,7.165170004221252,24
20151028,10.050035014005603,8.442857142857143,6.371428571428571,21.885714285714286,3.8236878797288476,24
20151029,8.50840442237501,8.190336134453782,6.4411764705882355,11.257142857142858,1.4790240455812804,24
20151030,23.609880315762666,17.442857142857143,12.342857142857143,54.857142857142854,13.203515886926635,24
20151031,42.955147058823535,37.18571428571428,22.17142857142857,88.82857142857142,18.906091002354568,24
20151101,72.90496087229458,58.6764705882353,44.76470588235294,115.3125,25.587560234865535,19
20151102,81.75459001782531,84.8529411764706,43.8235294117647,124.67647058823529,26.34681841269529,24
20151103,144.6672954598506,137.69117647058823,117.82352941176471,184.6060606060606,24.548656330125286,24
20151104,198.97602866904336,199.33823529411765,162.5,245.84848484848484,30.074293600477944,24
20151105,116.478489532421,89.0,20.0,240.06060606060606,91.26655296536266,24
20151106,19.816728869578135,19.53030303030303,15.5625,25.147058823529413,2.6689015181152653,24
20151107,20.959670231729053,19.838235294117645,14.0,28.264705882352942,4.160078200333883,24
20151108,59.01002673796791,55.13235294117647,29.823529411764707,95.87878787878788,24.203242398399254,24
20151109,115.47653000594177,109.53030303030303,92.41176470588235,140.0,16.4582466005158,24
