True_PM25,Predicted_PM25
46.140846,46.32944
62.05634,59.33509
9.802816,9.666324
6.1408453,6.0587716
53.056335,53.528084
19.929579,19.558506
3.8450706,2.913601
5.8732395,5.440617
73.14085,71.65724
4.352113,3.914512
5.0422535,4.4477925
15.507042,16.490501
71.97183,73.14459
3.1830986,2.8150792
8.577465,14.962063
16.394365,16.33254
126.92957,130.41841
4.1408453,4.8325963
10.077465,12.823478
7.422535,7.9741883
126.366196,126.63664
5.9577465,5.901724
30.450703,29.75512
19.394367,19.33646
48.070423,48.267647
20.0,28.052387
15.366198,16.291782
26.112677,26.5009
13.0422535,13.625428
36.760563,31.766674
132.07042,128.89502
16.15493,16.545763
14.295774,13.3394
7.239436,7.4931636
3.5633802,3.7429388
28.774649,32.249607
20.549295,19.712042
5.9014087,5.640668
2.5774648,2.580237
24.704226,23.467112
19.042253,18.342535
13.450705,15.073872
18.366198,21.90352
25.563381,22.25349
38.774647,38.725895
30.840845,31.367834
14.338028,14.606817
3.3239439,2.9920166
28.084507,26.613787
5.464789,5.764559
3.943662,3.8026385
69.014084,71.452065
3.0422537,2.5530443
7.7746477,7.511529
44.549297,43.470356
1.6901408,1.4975364
8.464789,10.209154
35.760563,35.006424
7.501408,7.6066866
8.338028,7.803429
4.464789,4.20381
13.887324,12.589035
44.12676,43.721203
32.0,35.02098
3.084507,2.8778422
9.154929,9.227117
12.788733,13.168331
4.8591547,4.100827
5.492958,4.90916
23.746479,24.081768
2.8169012,2.4680834
10.15493,7.9231205
11.676056,17.356874
63.450703,58.182976
48.02817,48.65933
71.830986,70.78612
23.253521,22.03031
47.42254,42.558777
6.985915,6.125424
33.40845,34.465816
33.0,31.49673
48.366196,47.183456
2.9295776,2.690414
0.9577465,0.86238855
13.253521,13.347375
13.690142,11.717136
37.19718,35.160824
48.605633,50.07083
8.929578,9.907514
29.253521,27.217604
6.0,5.1861067
2.4788733,2.118234
5.647887,5.912344
6.1408453,6.598661
20.253523,19.988327
3.633803,3.6876526
7.549296,7.1959467
37.43662,36.387707
4.1267605,4.0926495
8.253521,8.357181
12.380281,12.259889
13.0422535,14.378908
25.253521,25.67027
24.112675,22.161615
2.9577465,1.9239923
24.33803,23.164715
2.1549294,2.6739264
1.6760564,1.4430666
21.87324,21.46891
72.22536,72.31872
7.540845,5.2179294
12.394366,12.873881
4.943662,4.6973934
20.859156,19.665678
31.076057,25.263407
1.7605635,1.5827184
54.394367,59.354008
11.647887,11.431918
4.3239436,4.190075
28.825352,29.126534
40.422535,43.610794
13.816901,15.550249
20.929577,21.390236
24.450705,21.741583
3.521127,3.6748514
96.87324,100.987785
47.35211,52.35445
11.549295,11.176309
20.112675,18.35599
11.774649,10.754355
58.594368,56.363617
2.6929579,25.221895
36.09859,37.111084
49.78873,50.402576
0.90140843,0.81588966
3.2816901,3.1269112
20.140844,23.52436
15.394366,15.332128
9.43662,9.553345
3.9859154,3.8984241
4.2253523,3.876697
44.028168,42.830757
59.71831,58.309513
59.549297,63.965958
111.35211,106.78957
54.957745,58.4317
3.9859154,3.6734188
13.619718,12.479462
81.23944,83.97373
23.380281,23.898668
32.25352,33.209385
48.22535,50.412495
25.887325,26.014101
10.394366,11.940773
62.84507,62.178253
3.3239439,3.0673738
8.005634,8.419216
31.014084,30.175888
43.8169,42.76923
32.070423,32.062714
14.098592,14.246802
78.901405,70.53841
11.183099,11.506546
6.6338024,7.0628023
44.098595,43.68582
14.0422535,13.875161
6.802817,5.900124
24.732393,22.280827
9.788733,9.119793
20.985914,20.909245
30.11831,27.39296
39.507042,33.01796
4.9295774,3.330265
31.366198,29.362053
8.816901,9.054696
28.436619,27.14734
110.61972,107.75754
6.1549296,5.812909
49.40845,50.614925
8.197183,8.041616
44.492958,44.806496
1.4929577,1.4225699
25.605633,25.445019
18.676056,18.33738
13.746479,12.211694
20.014086,18.794764
13.084507,12.603226
21.647888,21.660103
16.098593,15.662696
7.971831,6.435969
24.887323,25.315777
8.112676,7.2230544
7.0563383,6.9319024
36.732395,35.89126
1.4647888,1.6288149
18.661972,18.391409
43.788734,44.811844
24.478874,35.59502
5.253521,4.9484787
21.1831,20.541914
24.549295,22.06111
4.985915,4.860464
9.323944,10.477844
13.943662,13.988595
6.3802814,5.5769897
66.05211,63.78548
8.985915,7.9658833
10.774648,11.185009
25.507044,25.840425
5.135211,5.545863
37.56338,39.310764
72.07043,69.316574
26.507042,24.873606
15.887324,18.184881
26.59155,25.21568
8.845071,8.087031
43.873238,48.38824
32.507042,32.041786
3.9014084,3.2446125
4.0704226,4.103204
3.3802817,2.9032114
67.985916,71.18664
7.2112675,6.770728
18.084507,17.456568
50.64789,45.154186
147.95775,153.50957
25.71831,24.336285
15.028169,14.44885
2.9436622,5.1666827
24.8169,23.570036
32.507042,27.184118
6.5915494,6.0643806
57.250706,57.27978
3.3802817,2.9181087
4.0985913,3.6704543
3.0,2.1562467
3.2535212,2.8386157
17.056337,15.541545
63.507042,55.09941
20.352112,19.221722
5.8309855,6.062818
5.8873243,5.847
24.901407,24.099333
93.40845,92.27731
12.577465,13.695026
12.0422535,12.416668
3.7605634,3.1988711
4.549296,3.292944
76.74648,77.69565
20.732393,20.56403
120.126755,123.07645
9.647887,8.99601
8.450705,8.2862
8.084507,7.7918773
20.366198,15.246647
1.4507042,1.1606126
50.35211,53.0549
10.380281,9.589113
13.338029,12.081153
25.140844,23.077055
21.042255,21.061878
15.112676,14.737538
116.78873,108.350464
18.633802,20.406431
22.380281,21.666954
5.0704226,5.578841
7.492958,7.770143
17.633802,16.008131
16.352112,15.839576
14.140845,12.073276
17.253521,13.774202
25.15493,26.303034
61.43662,62.206795
8.464789,8.153707
24.901407,28.0272
3.2253523,3.2898548
11.774649,11.653756
4.464789,3.6559074
17.591549,16.621872
51.366196,48.145195
54.704224,52.05977
14.380281,13.030893
11.43662,10.996581
119.29577,137.70998
31.154928,27.842455
10.521128,10.036079
9.859155,9.196839
51.659157,51.541393
74.66197,77.57087
14.830985,15.790421
8.633803,7.4114494
30.605633,23.04577
10.239437,9.904046
4.0,3.6263976
146.6338,155.81279
42.05634,41.322063
3.0422537,2.6662705
29.323944,27.331203
10.295774,9.595867
8.084507,7.2512116
7.971831,7.191072
44.577465,45.379913
2.366197,2.2173321
9.084507,8.53656
31.000002,31.524748
34.30986,35.93185
4.2957745,4.496263
78.56338,80.53032
17.338028,18.184149
66.11268,66.97947
117.64789,112.36131
4.549296,4.299532
1.4788733,1.2650609
16.97183,17.572155
5.690141,6.093314
6.5211267,6.0638065
23.042253,23.254597
22.140844,23.424969
4.197183,4.0272703
7.0281687,7.7309093
3.394366,2.7636232
11.591549,12.397061
4.0140843,3.9262145
6.5774646,6.4764943
4.9577465,3.9535081
5.71831,7.3661222
5.492958,5.2944083
11.774649,11.534723
108.78732,105.80985
13.830986,13.708637
26.549295,26.45187
2.0704226,1.9454843
8.788733,7.5603642
3.9295776,4.3696923
16.338028,15.306123
34.47887,34.40241
11.985915,12.14926
13.746479,13.0904
2.2816901,2.4657872
46.549297,44.94073
42.140846,42.63123
35.04225,36.902752
27.197184,25.291794
12.619719,11.390294
7.915493,7.8475776
27.422535,27.513077
4.4788733,4.269422
20.098593,19.506395
67.45775,61.754303
60.78873,60.680355
40.859154,37.740723
2.774648,2.2272606
34.676056,39.26501
2.549296,2.2425861
8.225352,7.8620396
2.0422535,1.4889702
68.45071,76.815765
9.661972,8.060504
4.309859,3.9879258
9.521127,9.32634
7.8746476,6.4892955
33.752113,32.27906
21.87324,22.45717
3.7323945,3.6224003
16.197184,14.984496
2.4225352,2.682829
23.591549,23.125893
1.4225353,1.3289675
6.0,4.9843526
17.394367,18.240524
6.915493,5.4815474
18.577465,20.058046
8.239437,8.280856
17.915493,15.556087
2.1690142,1.9729074
4.5211267,4.646568
3.5070422,3.5255935
4.6760564,4.338225
5.661972,5.022337
3.5915492,4.208487
0.83098596,0.7910404
10.394366,10.292002
16.464788,16.109797
34.112675,34.062885
20.492956,19.379984
9.901408,9.46325
45.633804,44.06634
3.366197,3.4408114
21.267607,21.361069
4.6901407,4.3061595
2.8169012,4.0881486
12.309859,12.177144
2.253521,1.9734838
3.7183096,3.6089852
10.549296,10.206599
2.633803,2.4228127
45.28169,46.4437
3.9859154,3.9840226
35.43662,36.177853
4.8732395,6.6374288
165.23943,166.38802
28.267605,28.944742
10.464788,9.115695
4.366197,4.4769425
4.3802814,4.0828996
45.0,51.21353
23.676056,23.870699
10.478872,9.291943
3.7323945,3.2157118
2.5070422,2.5797474
36.78873,38.22504
7.7042255,7.3669224
42.323944,42.661114
40.56338,40.34076
1.2112676,1.2589298
1.3802817,1.1284441
5.732394,5.9453053
32.78873,30.867668
4.2394366,4.057632
10.633803,10.622458
11.309859,10.282683
10.352113,11.580136
3.6760564,3.1899614
39.05634,41.21799
17.183098,15.948268
2.3521125,2.4847264
16.464788,17.457031
11.0422535,10.796911
5.690141,4.982654
34.521126,29.211765
2.0704226,2.1037154
11.71831,11.597238
36.915493,32.258713
8.394366,7.373472
62.000004,63.729862
2.225352,1.8734986
7.732394,6.338362
11.9577465,11.658113
6.098592,5.7907796
2.0422535,1.8857656
0.7887324,0.67164534
9.7281685,9.492764
16.887325,16.330992
24.605635,23.360287
6.915493,6.94604
44.619717,52.31888
115.04225,105.80832
100.45071,91.13843
3.4929576,3.2094066
10.971831,10.839606
19.056337,18.528042
20.33803,21.895195
4.197183,3.5276074
1.1830986,0.98149186
44.66338,49.187992
1.971831,1.4588721
93.85916,94.185005
77.30986,69.1381
12.140845,11.313626
8.577465,8.552897
16.0,17.157043
10.985916,10.597143
34.943665,34.497414
4.6760564,5.21116
18.323944,15.874899
51.070423,49.444473
13.56338,12.631297
21.042255,22.014927
27.619717,29.286839
13.267605,13.394774
15.309859,15.006578
3.2535212,3.5182672
5.239436,5.574505
32.93521,35.24412
75.14085,74.287766
9.760563,8.997389
5.3802814,3.588126
44.591553,38.820057
37.90141,39.772995
33.661972,33.922813
22.070421,21.967512
7.7042255,7.9921794
6.5774646,6.170191
17.352114,18.51533
28.323944,27.939665
109.11267,108.123184
12.267606,11.453646
3.1971831,2.066472
53.0,53.043427
30.309858,32.68099
46.90141,46.507828
25.521126,21.315865
14.450704,14.185677
15.591549,15.094623
8.774648,7.9557242
3.0140843,2.8141944
4.084507,2.791985
78.366196,79.02404
162.80283,161.78978
5.4366193,5.2587485
64.92957,67.65004
2.6619718,2.525433
16.647888,14.521746
6.985915,6.8148813
15.859155,15.780009
29.619719,29.16975
23.690142,22.428188
21.521126,20.14098
8.1267605,8.434692
90.95775,90.18939
117.61971,111.90384
6.859155,6.31097
7.971831,8.059149
48.69014,50.151848
15.154929,16.086414
52.42254,37.71492
9.577465,7.5497346
2.6760564,2.5087616
6.0563383,6.336108
20.422535,20.350399
42.704227,39.555183
6.492958,7.0520906
27.788734,28.948141
105.77465,112.55017
4.2957745,3.8819695
3.0422537,2.6489735
20.028168,22.867785
5.225352,4.9010034
2.4225352,2.3120756
24.042253,25.82946
50.21127,49.790672
10.535212,10.446834
1.3943661,1.4259907
5.956338,6.8870225
16.605635,15.870615
10.253521,9.307082
52.521126,51.582645
6.225352,5.942934
98.29578,99.20731
19.56338,19.030714
17.887323,18.524014
12.309859,12.363649
2.971831,3.0135534
12.492957,14.085945
4.1549296,4.363733
5.3239436,4.9602985
10.0,8.722146
38.394363,39.83578
31.408451,30.767689
1.5492958,2.8336468
82.22536,83.49252
10.605634,9.417347
2.9295776,2.3406587
28.394367,29.020166
10.126761,8.720855
8.830986,8.155591
2.056338,1.9984013
38.577465,40.632664
9.887324,8.962218
11.704226,12.028578
13.253521,12.892114
116.366196,114.56029
19.408451,17.276968
8.760563,8.212133
8.40845,11.228781
4.2957745,3.6347356
55.394367,57.490215
19.394367,19.27669
46.154926,45.79299
14.549296,14.621211
10.225352,10.6876545
28.112675,27.487242
12.760563,14.957383
25.464788,23.88832
4.6197186,4.8709006
52.774647,52.313877
7.788732,7.200346
1.915493,1.6932766
5.1408453,4.579217
16.338028,16.826683
6.915493,7.4319534
41.169014,40.505733
30.957747,32.415977
22.676058,21.325428
10.422535,10.1032095
108.96902,108.31803
21.281689,21.418434
7.1408453,7.9164906
15.802817,15.40689
14.0,13.027779
37.38028,33.88651
3.746479,3.9681442
7.7605634,7.4575367
25.267607,25.863562
7.042254,5.194002
5.732394,4.2774944
4.309859,3.7480228
48.985912,48.875507
2.366197,1.8914545
33.61972,34.89525
18.042253,20.683058
31.216902,33.19375
23.676056,24.232122
14.084508,14.685633
72.830986,73.38445
60.774647,68.11645
70.04225,64.17709
8.943662,8.225645
19.28169,18.886374
22.591549,21.524555
49.53521,62.833885
7.352113,7.1317835
12.690141,12.626972
9.9577465,9.775814
5.915493,5.84217
8.253521,7.470568
8.253521,8.006446
3.1971831,2.8611546
72.91549,58.203743
9.577465,9.1855345
1.6338028,1.4423772
4.084507,3.2779524
40.64789,39.292282
3.619718,3.7410965
63.80282,67.16543
81.467606,81.0571
53.197186,54.521988
23.774649,23.156752
14.943663,12.621588
3.830986,3.4097817
10.309859,9.690839
21.802816,24.42658
4.704225,4.608101
4.2112675,3.826794
34.507042,38.60926
37.05634,33.638165
7.985915,8.660995
75.05634,79.31839
20.887325,21.111343
1.2112676,0.7896641
6.859155,4.6825266
7.661972,6.0339837
4.5352116,4.2818165
18.183098,17.762827
3.9859154,3.1575623
4.056338,3.3065991
45.014084,45.84508
7.295775,3.8229754
18.295774,19.70866
4.4366198,4.237021
17.056337,18.034182
0.0,9.371593
18.070423,15.841514
81.30986,77.98988
39.380283,40.556004
11.352113,10.883258
15.014085,12.8047495
6.4507046,7.1558285
17.394367,16.34001
32.676056,29.263851
2.4929576,2.0535698
46.028168,51.53762
2.9436622,2.9370763
2.9859154,2.7166138
5.8450704,5.4817896
37.535213,36.891224
15.253521,14.95633
41.85634,40.785595
27.140846,24.752905
34.04225,33.11448
0.0,0.5487189
4.746479,4.143755
27.816902,22.875778
10.084507,9.409601
16.338028,15.949539
78.05634,76.50224
34.69014,33.783947
26.042253,25.303764
3.8028169,3.207642
36.239437,37.27347
15.450705,14.582079
6.845071,6.7655993
14.732394,13.678146
31.90141,31.930868
10.211267,9.939884
5.4788733,4.7407303
21.788733,20.454647
112.95775,114.690956
12.59155,11.884296
23.746479,24.489668
24.760563,24.268488
2.3098593,1.9644494
16.830986,17.276495
19.661972,20.684387
54.577465,53.466217
67.521126,73.7832
4.0,4.044494
3.0,2.8198528
2.0,1.8975903
5.3098593,4.6996403
37.619717,37.285732
8.549295,8.706893
29.732395,28.189562
56.929577,59.570286
18.492958,19.94517
16.366198,14.917879
18.957747,18.85862
8.112676,6.943897
6.915493,7.999786
2.6056337,2.8171072
72.91549,75.856964
79.366196,76.73287
26.915491,26.184904
37.338028,36.40977
28.8169,25.901726
22.619719,21.37929
19.295774,18.781437
2.633803,1.9885153
28.859156,29.31232
118.563385,116.019585
3.0,2.9174972
4.901408,5.3355737
102.169014,100.45014
5.816901,5.4209323
7.943662,10.536199
8.549295,8.343539
45.985916,43.25302
5.661972,4.8902607
2.0985916,1.7672833
6.112676,6.528122
0.90140843,0.67612725
3.9577465,4.118762
2.253521,2.27323
3.0281692,3.3630993
51.112675,53.309174
4.9577465,5.275213
14.507043,13.622266
10.873239,10.570322
31.266197,32.24392
116.25352,115.83799
79.056335,81.6346
66.20141,67.79345
4.6197186,4.7984843
23.02817,22.006285
23.802816,23.468927
62.380283,63.41165
7.7042255,7.1709843
6.1830983,6.016705
1.774648,1.2263496
43.16901,42.40184
5.2816906,5.5176144
12.323943,12.812188
8.816901,7.578694
69.29578,66.49222
24.323944,24.096172
9.507042,9.234281
19.78873,18.376812
9.619718,9.362867
32.932396,33.2632
20.549295,21.694885
95.49296,98.09172
3.2816901,3.435638
6.4507046,10.327441
26.492958,28.013512
38.535213,36.86147
22.408451,21.897223
4.4366198,3.6682167
3.774648,2.9419346
14.464788,13.227006
2.774648,2.3392494
15.8732395,14.684502
3.619718,3.246365
14.464788,13.130619
9.816901,9.03463
5.788732,3.8977513
20.30986,19.83376
8.774648,8.696377
21.535212,21.159714
82.15494,78.554375
24.985914,24.031116
7.366197,6.2410874
1.0704225,0.6009019
5.661972,5.4543715
9.647887,11.917533
13.845071,14.537973
35.830986,36.104523
94.971825,97.82598
7.8732395,8.957765
15.661971,14.637745
10.718309,10.101654
11.523944,14.300419
18.084507,19.461628
10.704226,9.356294
23.633802,23.468575
3.6478875,3.7263358
49.84507,52.420853
24.169012,23.692938
5.267606,4.969371
9.943662,9.002271
5.915493,6.064959
4.0704226,4.317234
31.014084,30.36762
14.450704,13.339933
5.267606,5.470459
9.704226,10.711941
3.1549296,3.5297813
3.8732395,2.8459113
33.267605,39.04503
8.549295,3.0594404
43.43662,44.328247
15.647887,15.65241
1.4366198,0.80932325
17.887323,18.247576
35.295773,36.73397
13.149296,12.255529
12.633803,12.474175
12.246478,15.199079
27.619717,27.984865
7.4084506,7.3813066
16.507042,17.059406
2.5774648,2.0083015
23.760563,23.250416
8.43662,7.909115
69.676056,69.01349
16.957747,20.64733
3.1267607,2.536987
4.0422535,3.5778236
3.0140843,2.715696
39.71831,39.982815
8.366197,8.5542145
4.6901407,5.141932
27.338028,26.930054
11.084507,9.848338
29.816902,30.229742
52.43662,52.598183
21.211267,21.054884
60.78873,60.715874
16.169014,14.397517
3.3239439,3.0490956
7.6056337,6.90974
5.746479,5.8656735
20.211267,19.29381
17.15493,16.424297
24.859156,24.879683
9.915493,8.814146
26.394365,25.823547
13.084507,11.925348
66.95775,57.792896
8.915493,7.6624312
4.4366198,3.2610319
12.380281,12.696298
3.521127,3.3696516
13.225351,13.937861
72.97183,72.44099
6.225352,6.772841
13.098592,12.834657
42.21127,43.530792
5.492958,5.212784
12.549296,12.327588
17.295774,16.555906
14.788733,15.385808
139.3662,148.24591
3.521127,3.193714
30.521128,28.584621
2.9859154,2.8292236
41.69014,43.755447
4.887324,5.252328
4.0140843,3.8047042
6.816901,6.2971854
21.704226,21.288437
21.042255,19.14679
31.014084,30.085793
8.074648,5.0917816
33.605633,32.94061
8.309859,8.180021
3.1971831,3.0271378
40.014084,38.90327
4.915493,4.569392
14.140845,13.460427
8.816901,9.467054
11.521127,10.353549
21.535212,23.192698
3.7323945,4.0230775
27.887323,28.433586
13.507042,13.732255
38.876057,36.3867
7.4084506,7.483715
42.971832,42.53477
63.05634,58.2489
1.8169014,1.7069483
13.352113,12.799657
17.633802,19.10095
2.9154928,2.913787
17.619719,15.819332
42.929577,43.7784
6.042253,5.3833666
9.915493,9.976509
45.056335,46.28326
15.309859,15.509868
24.690142,21.854622
3.6478875,4.602377
49.97183,45.22341
34.535213,35.451492
7.887324,5.5790787
14.0,13.842215
4.830986,4.434808
5.197183,5.9149604
11.647887,10.32726
10.422535,9.871437
23.422535,22.630802
21.859156,20.838343
14.366197,14.047026
12.718309,13.677647
10.070422,9.725942
5.3098593,5.5542316
4.6197186,3.8869853
21.633802,21.109344
29.422537,30.092821
7.2112675,6.918859
9.309859,6.3830614
9.605634,9.222136
5.4788733,5.2623057
41.309856,40.049908
21.394365,21.62681
3.5915492,4.047762
45.830986,44.72722
4.915493,4.601062
13.056338,13.045144
23.71831,25.721256
16.732393,15.301163
23.774649,41.968727
72.478874,72.291374
24.450705,24.340754
8.830986,5.804423
5.549296,4.711971
14.605634,14.191367
32.521126,30.200163
26.042253,26.912895
25.239437,12.976951
50.21127,47.39165
143.34366,139.20294
15.619718,15.698511
6.788732,6.6750836
25.246479,22.6433
36.873238,34.553593
45.64789,42.194168
55.21127,54.818092
29.140844,27.998692
43.19718,46.41184
7.943662,7.750312
49.87183,49.968357
14.718309,14.23789
19.985916,17.793833
111.067604,109.67636
2.9295776,2.46702
7.1549296,7.046578
18.985916,19.888502
11.690141,12.245029
9.0422535,8.357185
48.6169,49.33351
20.225351,19.721405
29.84507,24.995213
5.0281687,4.9498806
3.112676,2.708224
88.9155,84.37746
15.394366,15.570082
15.394366,14.73722
24.40845,24.01668
13.577464,13.470985
13.788733,13.092485
32.971832,31.748705
20.28169,21.511337
18.253521,18.21234
7.8732395,7.53955
16.028168,15.155421
27.690142,26.94096
6.619718,5.8858194
4.0,3.2703886
53.67606,56.428272
15.323944,14.199168
20.014086,19.763678
42.422535,45.548973
28.985916,27.93374
26.1831,26.259644
10.535212,10.047118
30.450703,30.982294
5.1408453,4.065405
9.323944,12.637648
8.774648,8.117202
2.4366198,2.5234191
32.605637,29.43575
46.281693,45.112083
2.6056337,1.9271214
20.422535,19.670872
6.2535214,5.8071947
2.2394366,1.8386997
86.85915,88.463905
78.985916,79.419586
31.46479,35.171215
79.73239,77.559525
127.788734,136.10976
21.619719,17.624857
32.183098,30.269728
12.028169,12.610797
5.1549296,5.9816523
18.859156,19.70958
19.140844,16.866419
8.56338,6.951331
4.633803,5.5978746
3.5915492,3.4056857
46.154926,41.852863
3.2394366,2.9222918
26.366198,24.3303
7.3239436,7.065167
17.140844,17.149942
58.197186,61.36527
5.4788733,4.6828346
68.22535,69.74891
14.380281,14.652463
15.8732395,15.823183
23.133802,20.448582
36.732395,36.57281
9.02817,10.637558
25.84507,24.44715
6.112676,5.9739847
35.19718,31.24907
19.676056,19.146862
26.084507,26.01842
5.3380284,4.754009
39.239437,35.021008
5.5633802,4.7134056
87.71831,87.11224
18.507042,17.038351
90.38028,92.11223
32.732395,35.66195
4.6056337,4.556838
40.67606,30.830776
14.352113,15.942438
25.239437,26.089344
14.971831,14.530446
3.549296,2.9386032
6.3943663,6.2868614
7.2535214,9.504618
26.21127,25.131481
53.267605,55.14197
6.6478877,8.015387
12.267606,12.345499
6.9014087,6.800238
19.450705,19.590967
24.859156,21.726969
21.281689,19.181524
54.394367,53.384247
14.183099,13.603373
12.901409,13.60832
5.2112675,5.1490045
21.098593,21.299166
4.253521,4.761361
153.8169,161.43483
13.338029,13.672933
30.90141,30.124762
5.2112675,4.143204
37.732395,34.803894
3.4647887,3.4256718
17.774649,16.951994
1.7183099,1.3167452
56.549294,57.231197
21.704226,22.976494
9.154929,8.084841
2.0985916,3.089409
5.8309855,5.585991
25.859156,24.283976
15.661971,17.031979
14.478872,13.713452
12.352113,10.446704
4.8591547,2.9871466
23.46479,23.81329
33.661972,33.894703
25.295774,22.997997
6.6478877,6.653121
48.93662,47.229916
19.94366,18.599571
4.9295774,3.2038448
3.4788733,3.1555343
11.507042,15.727927
17.295774,15.865543
5.5915494,6.6633463
8.507042,10.007242
15.488732,14.60343
5.4084506,5.3555975
0.0,65.5007
4.887324,5.6070476
32.239437,32.883816
8.140845,7.6021504
9.239437,8.634446
51.760563,50.480453
13.619718,13.011232
14.0,13.552944
2.3802817,2.1182082
52.295773,50.77063
5.3098593,2.817747
9.549295,8.296939
14.253521,14.078956
13.619718,12.483772
5.1830983,3.6595683
2.5774648,2.3665972
110.901405,141.869
16.577465,19.445665
12.450704,12.882027
66.70422,65.82987
47.930984,60.945507
29.366198,28.111256
4.1408453,4.131427
21.929577,18.971146
4.732394,5.9364967
10.535212,9.170837
12.718309,14.565953
7.295775,7.922285
20.563381,19.411875
13.492958,12.5351515
31.661972,31.97746
4.6760564,4.208605
20.690142,20.967527
50.422535,43.539204
48.394363,69.0843
40.15493,42.25881
9.647887,9.959311
77.478874,77.39495
39.59155,39.0799
2.7042253,2.4581196
24.930986,24.401241
19.070423,20.9946
11.929578,10.805819
10.521128,10.971583
8.070423,5.953822
30.380281,29.5355
30.070421,28.15333
43.59155,42.27298
12.915493,13.40967
6.788732,6.6143274
2.6760564,2.760487
37.80282,35.321007
0.887324,0.39437443
14.084508,13.03915
2.8450706,2.331603
22.323944,19.731062
19.267607,19.891575
23.87324,22.424145
7.042254,6.3685875
77.39437,78.12994
75.676056,72.150955
3.521127,3.491364
10.338028,11.640926
6.112676,4.687693
8.1267605,7.2824674
40.760563,40.375645
6.098592,5.7269506
33.140846,33.490295
1.7887324,1.5717125
12.0,11.081786
14.478872,12.452367
2.9295776,2.5440757
2.1971831,1.758656
5.4788733,4.77691
14.605634,13.983623
17.535212,16.913584
5.3239436,5.1975265
12.830985,12.007558
3.9014084,3.6957624
40.323944,39.95458
2.7042253,2.6709735
15.816901,24.82766
2.8028169,2.4566681
29.12676,34.52797
7.5211267,8.2885685
6.732394,6.6729827
31.56338,35.419712
12.492957,12.996397
18.943663,16.74255
2.4647887,2.246054
53.88732,53.006245
40.084507,41.270943
4.464789,3.8471165
11.478873,9.980278
20.8169,18.664907
25.366196,26.13537
3.633803,3.8306546
8.690141,9.21787
42.605633,41.042656
13.732395,13.568202
5.069014,4.442671
3.6056337,3.5846581
6.4507046,6.612678
41.757748,44.399494
4.197183,4.237475
3.7183096,3.691452
2.3380282,1.988974
5.746479,5.774645
34.239437,35.794666
25.884506,26.113579
20.943663,20.223469
21.323944,20.96151
20.169014,24.501188
35.05634,32.126793
17.535212,17.572628
35.74648,34.231773
95.73239,102.25138
45.552113,49.780823
17.591549,17.533522
53.1831,55.925587
13.860563,21.874521
7.619718,7.5047626
44.760563,43.772243
4.084507,3.8983724
1.5915493,1.3506571
5.661972,5.2091208
1.4225353,1.3251278
49.35211,49.939438
22.197184,22.364155
13.633802,14.47175
11.140845,9.545461
25.507044,26.949884
20.394367,19.346094
21.295774,21.821402
5.366197,4.819762
56.084507,59.646584
9.633803,9.547505
4.6901407,4.106643
4.7605634,4.717403
4.2112675,3.3229904
39.422535,37.509476
9.450705,9.980198
16.84507,15.933394
12.084506,11.150184
4.6901407,4.563266
7.366197,6.688179
6.1830983,5.598286
0.0,8.312408
14.380281,15.140066
23.829576,26.207968
6.352113,6.8665442
15.183098,14.546572
12.609859,13.6926985
4.661972,3.9162953
6.619718,4.895491
8.112676,7.579494
43.53521,43.24722
32.38028,33.05735
44.35775,41.53767
43.056335,44.374546
5.8309855,4.4879227
6.8309855,6.61337
5.5211267,5.6448836
44.03803,38.849606
8.0422535,8.011897
9.492958,9.263042
4.7140846,4.207179
15.549295,15.335562
66.211266,66.524574
6.9577465,6.248809
24.295774,23.400618
10.577465,9.323867
40.915493,43.68327
17.619719,18.805698
52.929577,53.63401
71.97183,70.025635
1.6901408,2.1621542
19.507042,19.825727
46.19718,46.373085
7.1408453,6.8230596
3.0422537,3.4784052
8.830986,9.269246
6.859155,7.238067
20.87324,19.892307
3.2676055,3.215787
8.211267,8.392946
25.577465,26.94382
2.746479,2.6766577
12.394366,13.128689
42.577465,42.866314
27.46479,26.403742
1.8591548,1.2649809
3.0,3.1136892
6.6760564,7.201341
17.816902,17.79006
1.4788733,1.5869815
158.49435,161.15608
7.2112675,6.5868783
21.746477,17.251862
74.401405,73.21009
17.295774,20.471277
53.28169,54.798344
20.197182,20.020964
61.69014,63.602966
37.21127,36.944046
62.91549,62.175247
48.774647,52.164898
61.577465,47.385643
9.802816,9.651215
7.1830983,6.2847204
2.4929576,2.1763716
36.215492,36.41205
29.366198,28.71545
19.0,19.512152
61.366196,61.2531
6.225352,10.53326
4.4225354,3.6739104
12.112677,13.847356
25.87324,25.93935
1.6338028,1.3917117
40.295776,42.073387
13.549295,13.757383
24.253523,22.928854
6.0281687,5.5508323
143.94366,139.1178
37.90141,36.843723
89.521126,77.09189
2.8169012,2.5261364
14.15493,13.414124
10.267606,9.312548
36.774647,33.212383
1.3521127,0.87658477
18.732393,17.12217
51.364788,53.42717
27.535212,25.243315
46.47887,35.619
13.28169,13.234388
30.0,27.08671
3.5915492,3.5353925
31.661972,31.908997
94.366196,105.633965
6.690141,6.3772807
5.422535,5.0238924
83.42253,78.47092
17.87324,17.110464
2.084507,1.600039
2.3098593,2.06838
14.549296,12.947514
12.873239,13.412226
7.788732,6.935996
3.7323945,2.9314344
5.3380284,6.170897
31.802816,33.00571
3.5352113,3.7072198
