year,month,year_month,days,source_files,u100_mean,u100_std,u100_min,u100_max,u100_median,v100_mean,v100_std,v100_min,v100_max,v100_median,u10_mean,u10_std,u10_min,u10_max,u10_median,v10_mean,v10_std,v10_min,v10_max,v10_median,d2m_mean,d2m_std,d2m_min,d2m_max,d2m_median,t2m_mean,t2m_std,t2m_min,t2m_max,t2m_median,blh_mean,blh_std,blh_min,blh_max,blh_median,cvh_mean,cvh_std,cvh_min,cvh_max,cvh_median,lsm_mean,lsm_std,lsm_min,lsm_max,lsm_median,cvl_mean,cvl_std,cvl_min,cvl_max,cvl_median,avg_tprate_mean,avg_tprate_std,avg_tprate_min,avg_tprate_max,avg_tprate_median,mn2t_mean,mn2t_std,mn2t_min,mn2t_max,mn2t_median,sd_mean,sd_std,sd_min,sd_max,sd_median,str_mean,str_std,str_min,str_max,str_median,sp_mean,sp_std,sp_min,sp_max,sp_median,tisr_mean,tisr_std,tisr_min,tisr_max,tisr_median,tcwv_mean,tcwv_std,tcwv_min,tcwv_max,tcwv_median,tp_mean,tp_std,tp_min,tp_max,tp_median,date,wind_speed_10m,wind_speed_100m,season
2015,1,201501,31,201501.nc,1.2849557399749756,1.4058581590652466,-1.0744661092758179,4.776904582977295,1.4974902868270874,-0.8882881999015808,2.2581753730773926,-5.950463771820068,2.136754274368286,-0.5285064578056335,0.7413761615753174,0.8149856328964233,-0.6766939759254456,2.775988817214966,0.8408365249633789,-0.5483537912368774,1.20871901512146,-3.346467971801758,1.0497952699661255,-0.32139167189598083,-14.636021614074707,3.970547676086426,-21.956756591796875,-6.0738525390625,-14.192779541015625,-4.106729030609131,1.9101858139038086,-7.5008544921875,0.4495849609375,-4.327484130859375,344.9972839355469,197.8651885986328,109.99486541748047,873.1853637695312,268.89422607421875,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,9.388286912326294e-07,2.516589574952377e-06,0.0,1.2454550414986443e-05,1.2264329829481113e-10,-4.430084228515625,1.7415664196014404,-8.11578369140625,-0.362396240234375,-4.238250732421875,0.00035771942930296063,0.0006247564451768994,2.3020636945148e-05,0.0032446079421788454,0.00014766695676371455,-304678.3125,51375.25,-383271.78125,-184195.25,-325105.34375,96417.78125,485.05499267578125,95334.8828125,97260.6640625,96427.8671875,637690.625,46944.88671875,573595.25,728601.25,630250.5625,3.827387571334839,1.600197196006775,1.385381817817688,7.548925399780273,3.425525665283203,3.3816952509369003e-06,9.063034667633474e-06,0.0,4.48523678642232e-05,4.905731931792445e-10,2015-01-01,0.922133663476184,1.5621034472079716,Winter
2015,2,201502,28,201502.nc,1.436777949333191,1.6761016845703125,-1.5736325979232788,5.76678466796875,0.907629132270813,-0.9736371636390686,2.4402847290039062,-5.540175914764404,2.7766273021698,-0.4226054251194,0.8666324615478516,0.9961531758308411,-0.6714445948600769,3.5238513946533203,0.7134023904800415,-0.5693767666816711,1.3662998676300049,-3.255788564682007,1.7506027221679688,-0.3880127966403961,-13.117737770080566,4.591065406799316,-23.840957641601562,-2.116302490234375,-13.305282592773438,-1.7272294759750366,2.523693084716797,-7.438873291015625,3.7105712890625,-2.202850341796875,506.38446044921875,254.3549041748047,196.12054443359375,1133.57275390625,411.2605285644531,0.3756253719329834,2.9802322387695312e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874139785767,5.960464477539063e-08,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,2.8800193376810057e-06,6.965577085793484e-06,0.0,2.940434387710411e-05,7.695867054735572e-09,-2.314143657684326,2.2607176303863525,-7.409210205078125,2.956878662109375,-2.6749725341796875,0.00027768209110945463,0.0002976696123369038,1.829494613048155e-05,0.0012080237502232194,0.00016188793233595788,-320408.59375,71232.6875,-397416.0,-105840.125,-347722.96875,96098.5,575.6401977539062,95230.7109375,96961.5390625,96062.765625,857393.125,75925.6640625,736429.8125,988948.0625,854457.25,4.214060306549072,2.3534798622131348,1.6184748411178589,11.406234741210938,3.6100616455078125,1.0369841220381204e-05,2.5077099053305574e-05,0.0,0.00010586030111880973,2.7594742491032775e-08,2015-02-01,1.0369386316679317,1.7355979379191542,Winter
2015,3,201503,31,201503.nc,1.1511666774749756,1.6317646503448486,-2.9526073932647705,4.0606513023376465,1.3884042501449585,0.06073278933763504,2.702803611755371,-5.495410919189453,4.943580150604248,0.18192453682422638,0.7014738321304321,0.9438485503196716,-1.6247018575668335,2.296027421951294,0.9088703989982605,-0.081760473549366,1.5532710552215576,-3.3022239208221436,2.692559242248535,-0.03368087485432625,-10.159920692443848,7.474228858947754,-24.730972290039062,5.777374267578125,-10.737762451171875,5.713342666625977,5.237333297729492,-4.6453857421875,15.67333984375,6.93585205078125,656.9251098632812,224.0045623779297,375.0173034667969,1158.52197265625,588.9209594726562,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,1.6820824839669513e-06,5.5515815802209545e-06,0.0,2.71805765805766e-05,0.0,4.170605182647705,4.856448173522949,-5.0054931640625,14.04620361328125,5.5560302734375,4.644123328034766e-05,0.00013552249583881348,0.0,0.0007547340937890112,9.698632084109704e-07,-355252.875,59424.109375,-438390.125,-157755.203125,-362203.21875,95903.7421875,568.1806640625,94882.5859375,97164.5390625,95789.2265625,1155795.25,92794.296875,999317.5625,1309176.125,1156669.125,5.718684196472168,4.117091655731201,1.2378194332122803,20.58273696899414,4.452354907989502,6.0557072174560744e-06,1.9986946426797658e-05,0.0,9.785904694581404e-05,0.0,2015-03-01,0.7062225656255755,1.1527676223027363,Spring
2015,4,201504,30,201504.nc,1.2201616764068604,1.6984997987747192,-1.6867021322250366,4.37241792678833,1.269176959991455,0.11942256987094879,2.8542704582214355,-7.7527289390563965,4.245298385620117,0.7905365228652954,0.7190318703651428,1.0184440612792969,-1.1953054666519165,2.617661476135254,0.6923922300338745,-0.02710600756108761,1.6622182130813599,-4.914068698883057,2.4104697704315186,0.41497802734375,-0.36895751953125,5.739513397216797,-10.714813232421875,11.62139892578125,-1.7537689208984375,12.772295951843262,5.51249885559082,3.18017578125,22.1126708984375,12.9913330078125,746.9783325195312,244.6073455810547,279.3763427734375,1243.38818359375,664.28173828125,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,1.1112685569969472e-05,2.9770768378512003e-05,0.0,0.00013563914399128407,4.5611042764903686e-07,11.101336479187012,5.1766839027404785,2.105987548828125,20.195343017578125,10.715652465820312,7.044793164823204e-05,0.00015512817481067032,0.0,0.00069548370083794,1.5835702242839034e-06,-335808.9375,78444.703125,-434960.40625,-138402.59375,-349169.75,95454.4609375,614.5869140625,94312.03125,96840.5390625,95353.578125,1447290.0,72891.2109375,1318909.0,1562247.875,1451010.75,9.688653945922852,4.559847831726074,3.878786087036133,18.48295021057129,8.143024444580078,4.0006380004342645e-05,0.00010717468830989674,0.0,0.0004882984212599695,1.6432975371571956e-06,2015-04-01,0.7195426090557093,1.2259919521622404,Spring
2015,5,201505,31,201505.nc,1.384859323501587,1.7559349536895752,-2.498600721359253,4.973997592926025,1.1030471324920654,0.3076779246330261,2.991513729095459,-6.364346981048584,4.355971813201904,0.3340495824813843,0.8178908228874207,1.0598814487457275,-1.438109040260315,2.87292742729187,0.8380763530731201,0.17295576632022858,1.7179628610610962,-3.599161148071289,2.5952558517456055,0.24640949070453644,4.9403862953186035,5.83646297454834,-6.345672607421875,15.0166015625,4.957183837890625,18.55082130432129,4.604937553405762,6.944244384765625,25.709136962890625,19.1864013671875,831.8469848632812,244.81121826171875,341.5377502441406,1398.31005859375,773.8206176757812,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,1.890332168841269e-05,4.056406032759696e-05,0.0,0.0001917514600791037,7.244539688144869e-07,17.032732009887695,4.495038032531738,6.64410400390625,24.261993408203125,17.157867431640625,4.770574014401063e-05,0.00018627505050972104,0.0,0.00101992127019912,0.0,-336700.15625,85368.53125,-434469.90625,-84495.6640625,-359154.25,94849.0859375,472.2137756347656,93625.0234375,95587.9765625,94907.4375,1650434.75,43148.6875,1569031.625,1712642.875,1655739.625,14.23812198638916,5.970803737640381,4.993670463562012,34.53377914428711,13.242415428161621,6.805331940995529e-05,0.00014603062300011516,0.0,0.0006903039757162333,2.613774086057674e-06,2015-05-01,0.8359779274998113,1.418626466408885,Spring
2015,6,201506,30,201506.nc,0.5019883513450623,1.7560572624206543,-2.877943754196167,5.332696437835693,0.20571625232696533,-0.14782896637916565,2.130869150161743,-4.6072235107421875,3.6473331451416016,-0.16996757686138153,0.3032076954841614,1.0390089750289917,-1.7465420961380005,3.1073758602142334,0.18439194560050964,-0.13300387561321259,1.2689354419708252,-2.6070265769958496,2.181023597717285,-0.0609118677675724,12.365201950073242,4.061605453491211,0.917816162109375,19.13189697265625,12.531509399414062,21.92880630493164,2.460688829421997,15.25531005859375,25.53021240234375,22.180694580078125,701.502685546875,255.4026641845703,320.9841613769531,1302.0029296875,649.2785034179688,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,2.315779602213297e-05,2.7458558179205284e-05,0.0,0.00012702547246590257,1.1771427125495393e-05,20.921777725219727,2.179060220718384,15.1796875,24.54876708984375,21.364456176757812,0.0,0.0,0.0,0.0,0.0,-264763.9375,70447.546875,-437844.59375,-122010.0234375,-266361.40625,94611.6015625,366.80841064453125,93927.875,95260.0625,94661.515625,1733341.625,6913.17626953125,1715335.625,1739811.0,1735873.625,25.936824798583984,7.813880443572998,9.108128547668457,41.705848693847656,23.789714813232422,8.337337203556672e-05,9.885216422844678e-05,0.0,0.00045729739940725267,4.2372772441012785e-05,2015-06-01,0.3310965682832591,0.5233026926998047,Summer
2015,7,201507,31,201507.nc,-0.6714932918548584,0.9949555993080139,-2.3190619945526123,1.5382086038589478,-0.6751236915588379,0.6042099595069885,1.5831772089004517,-4.074580669403076,2.58514404296875,0.9214035868644714,-0.3883921504020691,0.6299294829368591,-1.3856010437011719,1.0308914184570312,-0.39309120178222656,0.2949202060699463,0.9487972259521484,-2.4103288650512695,1.51266610622406,0.42832422256469727,17.31359100341797,3.3711016178131104,7.957305908203125,21.9918212890625,17.87152099609375,23.981094360351562,2.3046507835388184,19.4459228515625,29.3065185546875,23.47283935546875,538.6416625976562,226.51536560058594,292.5515441894531,1202.9306640625,458.0771179199219,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,6.45395484752953e-05,8.06539537734352e-05,6.070843827643557e-09,0.00037554153823293746,4.348919537733309e-05,23.124849319458008,2.285703182220459,19.16326904296875,28.67413330078125,22.730072021484375,0.0,0.0,0.0,0.0,0.0,-210444.578125,86073.1484375,-346097.75,-72818.1796875,-220921.671875,94735.796875,312.258056640625,94101.65625,95348.7109375,94755.1484375,1686886.25,32190.98828125,1624240.625,1730845.0,1692044.875,33.66651916503906,7.350119113922119,16.07731819152832,47.0675163269043,34.378631591796875,0.0002323463122593239,0.0002903584099840373,2.133993426411962e-08,0.0013519603526219726,0.00015656153846066445,2015-07-01,0.487674471796795,0.9033121919765673,Summer
2015,8,201508,31,201508.nc,0.15870918333530426,1.0897574424743652,-1.6087766885757446,1.9098434448242188,0.09909927845001221,0.12719149887561798,1.3513768911361694,-2.1840708255767822,2.5360634326934814,0.1308218091726303,0.12972129881381989,0.6170371174812317,-0.8170673251152039,1.2993429899215698,0.08073935657739639,0.012294634245336056,0.7761390805244446,-1.2334860563278198,1.267691731452942,0.005173905286937952,17.42911720275879,1.7661769390106201,13.98211669921875,21.002105712890625,17.052032470703125,22.94656753540039,2.170369863510132,17.6849365234375,26.70404052734375,23.287200927734375,448.8755187988281,97.63784790039062,235.1619415283203,653.0462036132812,457.2955627441406,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,4.350018207333051e-05,5.930013139732182e-05,0.0,0.00020170414063613862,2.17714550672099e-05,22.140846252441406,1.9461300373077393,17.6361083984375,25.4263916015625,22.351806640625,0.0,0.0,0.0,0.0,0.0,-225239.515625,55982.2109375,-339949.65625,-67679.625,-226303.3125,94951.140625,293.6763610839844,94375.4375,95432.4765625,95016.78125,1518654.75,64336.83203125,1403777.0,1618746.5,1522746.0,29.431867599487305,5.369925498962402,17.399324417114258,49.31373596191406,29.626054763793945,0.0001566035789437592,0.00021348116570152342,0.0,0.0007261455175466835,7.83842770033516e-05,2015-08-01,0.13030262237257906,0.20338702579364681,Summer
2015,9,201509,30,201509.nc,0.050876036286354065,1.4624208211898804,-2.306459426879883,3.5690958499908447,0.1765897572040558,0.23580124974250793,1.9416598081588745,-3.6153440475463867,3.632601499557495,0.48813456296920776,0.062245726585388184,0.8226776123046875,-1.2677016258239746,2.002748727798462,0.13633480668067932,0.043730221688747406,1.0425574779510498,-1.9422391653060913,1.8456083536148071,0.22180086374282837,12.477001190185547,2.893068790435791,5.19964599609375,16.858154296875,13.459793090820312,17.644372940063477,2.5119755268096924,12.02423095703125,22.535186767578125,17.918121337890625,426.2181091308594,129.43487548828125,261.78460693359375,798.4262084960938,386.8714599609375,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,4.047900438308716e-05,6.894116813782603e-05,0.0,0.0003388035111129284,3.898064278473612e-06,16.837390899658203,2.195823907852173,11.8011474609375,21.424346923828125,17.466705322265625,7.64803544939241e-08,4.1185933241649764e-07,0.0,2.2944107058719965e-06,0.0,-221831.71875,86988.9375,-355297.84375,-55331.68359375,-243007.1875,95600.65625,381.0390319824219,95030.1640625,96614.75,95574.09375,1259931.375,82980.828125,1118032.125,1395137.25,1261796.25,22.97685432434082,6.027109622955322,9.399715423583984,36.055171966552734,23.83007049560547,0.0001457271573599428,0.0002481892588548362,0.0,0.0012196991592645645,1.4034195373824332e-05,2015-09-01,0.07607143200367596,0.24122727965207214,Autumn
2015,10,201510,31,201510.nc,1.556111216545105,2.1580920219421387,-2.8080856800079346,5.720285892486572,1.5811735391616821,-0.7413542866706848,2.3144404888153076,-6.157225131988525,2.507821798324585,-0.8007709383964539,0.9076460599899292,1.260865569114685,-1.671369194984436,3.3511667251586914,0.9090254306793213,-0.47479933500289917,1.235832929611206,-3.4880282878875732,1.2356891632080078,-0.39167627692222595,2.48429536819458,5.614963054656982,-8.94732666015625,12.1138916015625,3.496002197265625,11.327025413513184,3.947331428527832,3.77813720703125,18.0550537109375,11.03369140625,512.003662109375,304.5278015136719,192.2220458984375,1436.38720703125,373.4104919433594,0.3756254017353058,5.960464477539063e-08,0.375625342130661,0.375625342130661,0.375625342130661,0.9923874735832214,1.1920928955078125e-07,0.9923873543739319,0.9923873543739319,0.9923873543739319,0.6138246655464172,5.960464477539063e-08,0.6138246059417725,0.6138246059417725,0.6138246059417725,8.660485036671162e-06,2.3054210032569245e-05,0.0,0.00010971989104291424,8.456256495037451e-08,10.46264362335205,3.9188053607940674,2.766387939453125,17.231231689453125,10.440155029296875,1.9849223463097587e-05,3.7813537346664816e-05,0.0,0.0001858266768977046,3.031742380699143e-06,-286214.375,89588.1796875,-403919.5,-41138.44140625,-310973.125,95936.3125,410.2598876953125,95214.0625,96931.9140625,95821.0859375,958963.3125,87418.34375,816210.0625,1107932.0,957258.5,12.379487037658691,4.848476409912109,4.66101598739624,21.866418838500977,13.234065055847168,3.1178798963082954e-05,8.299751789309084e-05,0.0,0.00039500833372585475,3.044006859909132e-07,2015-10-01,1.0243318694321861,1.7236845119169826,Autumn
